Wavenumber,Residual_1,Residual_2,Residual_3,Residual_4,Residual_5,Residual_6,Residual_7,Residual_8,Residual_9,Residual_10,Residual_11,Residual_12,Residual_13,Residual_14,Residual_15,Residual_16,Residual_17,Residual_18,Residual_19,Residual_20,Residual_21,Residual_22,Residual_23,Residual_24,Residual_25,Residual_26,Residual_27,Residual_28,Residual_29,Residual_30,Residual_31,Residual_32,Residual_33,Residual_34,Residual_35,Residual_36,Residual_37,Residual_38,Residual_39,Residual_40,Residual_41,Residual_42,Residual_43,Residual_44,Residual_45,Residual_46,Residual_47,Residual_48,Residual_49,Residual_50,Residual_51,Residual_52,Residual_53,Residual_54
39136.33,-0.00018316539671076049,4.983064352664934e-05,0.0006260483109296611,0.0008345616203060957,0.0005787491133575906,0.0018141452661711854,0.0009137569751870578,0.0007211722275068111,0.0008900698457554035,0.0003609793283062823,0.0008477964243522595,0.0003484865146236027,0.000409797859086819,0.0005931260359197388,-0.0005914630014976774,0.00016562135242392806,0.0003274968535192657,1.7383680384397415e-05,0.00025801258233201785,0.00025031136125128195,0.0004935238718477564,0.0002467159675610675,0.00043259092062827853,0.00019554904342028445,-0.0010008235809162158,-0.0003792312906093498,7.274602408394171e-05,-8.214783796922642e-06,0.0006613154072731275,-0.0003678187834187385,8.874212685786032e-05,0.0004149628201041422,-0.00041946720602162313,3.153211274364853e-05,4.1497094993958594e-05,0.00018035907526539607,-0.00018970435754139814,-0.00018712478792135,-0.0007884535679233418,-0.00019657272370068868,-0.0002096815788263373,-5.577655236063683e-05,-0.0005461161989521457,-6.470590536153398e-05,0.000512451433023281,-0.00010795626580328843,0.0006699962989659691,0.0005436006963908391,0.00031184458510033486,8.866409318586399e-05,0.00041411374351707497,2.5154305776431407e-05,5.23720528996241e-05,-2.9226588737440995e-05
39048.19,-0.0002243039384999812,0.0001492488587302443,0.0007023604617724666,0.00014151938580259094,0.0007642834680143817,0.0019476054197824222,0.0010387690660213222,0.00042013365193313557,0.0007184905598696389,0.0006888593524209674,0.0005459728914814221,0.00038767398751821114,0.0008635271259234412,0.0009446507351196232,-7.033130639852447e-05,0.000346822075138975,0.00034495829054481675,0.000454720592560659,0.00020623332027075447,0.00029445593271057446,0.0001246109684373553,0.00035329831136804435,0.0007045889323997745,-7.444207657114621e-05,-0.0008224022926232866,4.868465479218598e-05,-0.00026006137953552,-0.00010372980661846332,0.00010011022627043342,-0.00010668213346515243,-0.00012261691725731771,0.0004292803156957514,-0.0004891511489167888,0.0001829931965638132,0.00010560696450009899,0.00015885855376526758,-0.0005033771938076081,-0.000688593753175315,-0.0006839783461907167,0.00011946185259564812,-0.0007884124750495713,-2.5235846839194442e-05,-0.00011499353095958953,-0.0003286788892952197,0.0004531265891121461,-0.00016248628179119096,0.0004201623293133283,0.00019820082921853666,-0.0003294441092783207,-5.402104869167701e-05,0.0003729617485927761,-0.00041533257964068704,-0.0002864751712438607,-0.00036696527165772097
38960.46,6.334480133618481e-05,0.0005761407178755396,0.0015049631769860627,0.0005736794809921286,0.0010740386995342077,0.002104367855296163,0.0006862804538950162,0.0015408274875124972,0.0012679680383133884,0.0004371820172454355,0.00096403768217454,0.0012462555246689488,0.00123621048010214,0.00061472388776454,6.90010163851007e-05,0.0005458951600033624,0.0007800126496744775,0.0006094045892321709,0.0002715737449442701,-4.447652728017948e-05,0.00037244273403350125,0.0003764705004277724,0.0009930426366177858,0.0002719035286546101,-0.0006277435620622718,0.0005927365400641704,-7.68133908524149e-05,1.6734084586134124e-05,0.000254813597533432,-0.00032968274931075014,0.00018183036768962269,0.0005593514835477709,-0.0004431142289991197,0.00045013177950797845,0.00048536839331869697,0.0005529800817295483,-1.444033429470748e-06,-0.000174481749176586,-6.393434539458953e-05,-0.000148958497677959,-5.1609032680005607e-05,-0.00027917981669259295,-0.0003683567318158998,-0.0003771477997914219,0.0006092962863498419,0.0004984684102572468,0.0003858034371633512,0.0007682669462029945,0.0004447247494101525,-8.124577370269281e-05,0.0003472670263957589,-0.0003403635563203611,-0.000609869849226008,-8.925368178502868e-05
38873.11,-0.0003599953495848629,0.0007849222583050097,0.0012830419207390809,0.00027541612044418295,0.0012480498715365385,0.0019204063895010837,0.00028871483843948,0.0012122869157382143,0.0008645483260962539,0.001429278234665543,0.0012228709886333289,0.0011429261233510402,0.0008445977146193939,0.0006183019182290916,-0.0008600473989066049,0.00017480792982876858,0.0006433918071450939,0.00039108066149837195,-0.0003373265123353397,4.12838918344427e-05,0.0005440007900252841,0.0001225296569683787,0.00020365604572561424,3.976389948198711e-05,-0.0007121082937368295,0.00015721470329749243,-0.00017357578471829949,5.67729929734917e-05,2.8710544265980742e-05,-0.00013373817632530982,0.0002049170607056061,0.0005077765990068872,-0.0002789012264363122,3.521136400133629e-05,0.00028293020005704106,0.00016474201027713575,-0.00018195749722552113,-0.0004429520466160686,-0.0009265387308900752,-0.0005001557460571904,-0.00039764068358760785,-0.00021606195740864198,-0.0007046645735373225,-0.0004086158755350344,-0.00041758485763390696,-2.3681045701218206e-05,0.0008682881884312099,5.512741020646805e-05,0.0002356422489087906,-0.0004917063328151727,-0.0003616805747554408,-4.865480634880237e-05,-0.00011654302958891138,0.0002051670814336437
38786.16,0.0007635565438628422,0.0009276895745832237,0.0013834828832408053,0.00128882325661267,0.0017240889318532182,0.0025294477715768204,0.0006762628801060266,0.0014613254766906447,0.0010320696306033994,0.0012862818078994143,0.0009411655785079853,0.001894201991172878,0.0006032675193568537,0.001168177234340373,5.378414205797766e-05,0.001243375502433336,0.0007436803161161021,0.000607250772251211,0.0008860331242558084,0.00025737148185753234,0.000644134254005363,0.0010956431042475068,0.0010400057168930832,0.0006321916994210808,-0.00027288103451675316,0.0007442876134998166,0.0003514652021263942,1.7863895913933225e-05,0.0008229681931304633,-0.00011788305596216464,0.0008473601301317579,0.0005750407466868779,0.00030382846106341566,0.0005383815925075752,0.00019832779653855548,0.000994049799290686,-4.508281680229431e-05,0.0006057199102647293,0.00012787937138386551,0.00016543658948448003,7.301178146135179e-05,0.0003635532088091531,-2.448683400546603e-05,7.630281463558153e-05,0.0001718271111697256,0.0004703660024571177,0.0009668748254478554,0.00035800041937081306,0.0008424894595346066,0.00031379095554529,0.0004452987809293041,0.00015896749948862698,0.0004926643091714422,0.0003154460283142646
38699.6,-0.00011791351333834132,0.0010475892075544335,0.0013449840582305805,0.0008485069663924927,0.0013330715554376593,0.0028589536290462014,0.000873366869362624,0.0013095018610588538,0.001489550114571081,0.0011249017077084866,0.0015335461114160676,0.001412849302602992,0.0014233316931390738,0.0014739363938974237,-0.00028122567714983226,0.0012586422363845273,0.0009868718009234667,0.0005629841615247821,0.0006458668468971307,0.0005072607466731216,0.0016756471982680154,0.0010980327552702618,0.0013038091295330956,0.0007504570742175032,-0.0004091649566364819,0.000754470435014698,0.0003985218637379828,0.0004999315182895869,0.0008372466988029459,1.737048402755681e-05,-9.156464311041446e-05,0.0008602217104611287,0.0007040292491942157,0.0007584338270959778,0.0008302550074596182,0.001939486312249078,0.00030770251043754637,0.0003699625175182797,-0.00040229747936154636,0.0006461119316114317,0.00015860142061938087,0.0008578472448964869,7.035356208368038e-05,0.00077574752759349,0.0003756356068755351,0.0004786759949485797,0.0011795935762559662,0.00027488200946779173,0.0008632307149652463,0.00023322119334850955,0.0010661683730102123,0.00048046151195679787,0.0003156976740566475,0.0008395201176702727
38613.42,-0.000266257135643877,0.000978705658279122,0.0007979699583472999,0.0012815251872421163,0.0009990194461066415,0.0029301038899045007,0.0010987226110958925,0.0017731394268261091,0.0007512229472822207,0.001657471243558195,0.0009106310549936991,0.0018079574790594022,0.0006125185397969357,0.0010420528270923546,0.00034032053593163747,0.0005249899981493444,0.0009764836491311379,0.0004610376908591729,0.0008442280368295141,0.0007923964979076048,0.00133943284494345,0.0007301128676404922,0.0005950655246015069,0.0004941912264530002,-2.163600037502489e-05,0.0006867732185907582,0.00026635506799291275,0.0006015001339108317,0.0004698526631508604,-0.0008298126977755449,0.00038613310398091794,0.0011611469536505215,0.0004194271015968143,0.0007929598810059724,0.0003762233983636565,0.000798471822693908,-0.00042623090315091483,0.00014706896247601575,-0.0004198138075027502,0.0009390524199296424,0.00015627716407767833,0.0004639102592178812,0.0001769430309500053,-0.0001132264350988399,0.00039086644184949115,0.0007982443243103876,0.0011034100402642077,0.0008027096486279972,0.0005947774008160933,-0.00013649537430759917,0.00039783871984025443,0.0004127335297541834,0.00034945296126143166,-0.00012572178722197735
38527.62,-0.0007540807797172255,0.000545334182305679,0.0007639454799459044,0.0006068161532967742,0.0009385560267224369,0.0023573554195345237,0.001164893086076202,0.0018629924116015661,0.0010262488156061456,0.0019917026574874097,0.000978825263356048,0.0011847656364961656,0.0012750294651783234,0.0010757712295892674,0.0008208471104986792,0.0005440688843396935,0.0010135068824094207,0.0014018225602044354,0.0012809915636942948,0.000612189634385113,0.0014344815634319552,0.0010905086502946137,0.0014120837041544099,0.0009614223673340971,0.0003874998810980135,0.0007387506119886644,5.232948671798909e-05,0.00041975403632144026,0.0007178044275791273,0.0007374776755703638,0.0006772306136799411,0.0012744695245238136,0.0008465976836269928,0.0008384331439131865,0.0006326451784331999,0.0007673489391838428,-0.000550578310480665,0.00033328496372497796,7.154735430581205e-05,0.0004404191107249267,0.0003621747494093608,0.00027783314384269286,0.0004913696497877706,0.0003054452820739906,0.0006135614891721874,2.508967167860754e-05,0.001134320184457499,0.00033745785667263495,0.00023308415171277574,6.026416332072237e-07,0.0002362637948479518,0.0005517343092630855,0.0006898729963447647,0.00031565777732997513
38442.21,0.0004358234530904559,0.0015625043583620268,0.0016559783778587467,0.0018356430706101823,0.002061317023952458,0.0031488206983333877,0.0019786592371349165,0.002184570081235515,0.002519016604215385,0.0020309664729175336,0.0020405800718588385,0.0023449055122095885,0.0019117666214826523,0.0025753211172819535,0.0008600067856117111,0.0017149872926319476,0.001796586521184862,0.0012835761334715756,0.0010540177124880035,0.0018641742361325264,0.0018580317712257044,0.001776201786564735,0.001551622894651633,0.0016487124477028992,0.0010146400041684545,0.001306631616770637,0.000652540554683223,0.0013506618413404448,0.001276953931576147,0.0013150175664370656,0.0010774103153860792,0.001695784535131195,0.001181081701562503,0.0017903224149107555,0.0010949461324593623,0.0020414945122484984,0.0011300105196306587,0.0010239192511518613,0.0010670745217531974,0.0016454612101762245,0.0011715255819109427,0.0014948157744417157,0.001408831315207526,0.0005269438976701346,0.0013388861606276614,0.0011543611432264511,0.001467457145321427,0.0013742446911835515,0.0012732550445093416,0.0010396240668772427,0.0013765472100181197,0.0010925652006527065,0.00133205355353469,0.0006587508157751831
38357.17,0.0002121041111811106,0.0008375133213907038,0.00108014868609152,0.0019729664445626294,0.0014712532670837497,0.0031075055449441558,0.0019422008069238106,0.0022392632394498124,0.001930222040691404,0.001075326633692475,0.001995389166914441,0.0021873623200784897,0.0017212625934272252,0.0022388177763320583,0.0005555570193795378,0.0015351649757935348,0.0015228548424293942,0.001703177780565751,0.0019599519161649093,0.001344793360969987,0.001906343099309732,0.0015832926314746643,0.0020096454405297837,0.0015519014236718143,0.0004555221869578796,0.0012860496297949497,0.0008625388049035843,0.0010896954044497809,0.001642700645497236,0.0008981593095423734,0.0008819665166574231,0.0014203321219977416,0.0007180855389920249,0.001243789466905565,0.0016582613475963348,0.001516013270590394,0.0009106238014408852,0.0005140342919196794,0.0010618176212647823,0.0014492042573814312,0.0011793441571454621,0.001309853085833007,0.0005243217342330853,0.0008462527717739421,0.0005618140098952451,0.0008810221767536763,0.001497774453180556,0.0018080143276455185,0.0015102255811512422,0.0006755073495225972,0.001613624178894768,0.0010301600142534895,0.0009709249838892042,0.0010984853404288064
38272.51,0.00038381875718512815,0.0007779423027345911,0.0011427080323919148,0.001523814890709796,0.0020722903662247494,0.003136303206824731,0.0017575086086210612,0.0023282008349662098,0.002060234748290868,0.001824462580436531,0.0021423090200012596,0.0021106370584174083,0.0018015239114132775,0.002063811865616383,0.0008046575668099742,0.0018013927677162644,0.001488788631430038,0.0014568280022562996,0.0015947391145945677,0.00144977086709841,0.00127493902400036,0.0019071306627147788,0.001581350051891195,0.001466054304060771,0.0004050998591759447,0.0014718440073342443,0.0009770730702935992,0.0013315176084777447,0.0019096283761287358,0.0005814352190551542,0.0008853681407658964,0.001442522030065535,0.0006519820679707911,0.0013931584376850603,0.0014168858091826997,0.001285167034914908,0.0007855053146987867,0.0008978457387512073,0.00034997860562302474,0.0012458235635545156,0.0008797937219834351,0.0005170869560457148,0.0007319814436081151,0.0007575011377708718,0.0008764635575009005,0.0008991802418459871,0.001619368754348316,0.0014328531928182453,0.001238072713120708,0.0008023326595314739,0.0010415713379003655,0.0004585938535683065,0.0008005586118810804,0.000728930120839244
38188.22,6.517792985777371e-05,0.0007960110072975368,0.0013540831502164563,0.0009969659096471517,0.0018717184182966418,0.0027411116390853585,0.0009292636640321206,0.002654901664722542,0.0020115495729912114,0.001779938447328433,0.0014820636909363694,0.0021147047310642875,0.0013518587889260747,0.001748996855526569,0.0009054747641332739,0.001611339514228094,0.0010916332392350847,0.0014413995797118995,0.0013549074648799009,0.0008753367828243375,0.0008597793584823876,0.001543441056192113,0.0011622585944368047,0.001286512658290967,0.00025856412572963783,0.0012590520261800686,0.0007910585568282058,0.0004709277556431968,0.0011724297915875481,0.0006594685252589716,0.00048215293532272163,0.0011568122049240015,0.0006771795109722645,0.0015327718315259198,0.001065122709396099,0.0010432142748666162,0.000548889200805508,-0.00013045019626825582,2.573521253373956e-05,0.0007294609402258567,0.0008669998191790651,0.0006106141119353592,0.00042590536146391855,5.476867120504658e-05,0.0004769000326896311,0.0006028856655470316,0.001426275780677777,0.0006427832374788223,0.0009508056137759735,0.0004141135103849225,0.0007543974355347371,0.00037187339995395363,0.0003149560228422055,0.0006440832970208699
38104.3,-0.00011685784829429391,0.001315390542013073,0.0010349826550799524,0.0012104031219077327,0.0013850634360275116,0.0033351566459520754,0.0014686810624449653,0.0024286604967426184,0.0013917694288057836,0.0022478193516023703,0.0016193302586275937,0.001703004766481414,0.0015746049298572817,0.002195694722045116,0.0008584596139366296,0.0014646342243200272,0.0010303179427497422,0.0008552061999614613,0.0014382012384917264,0.001118742787278748,0.0010576693107614,0.0013886413333579761,0.0004484526641679032,0.001009060182370819,0.00011145007307328259,0.0011429546056201667,0.0003995744885887387,0.00040281356453350514,0.0009258164210340369,-0.00017314397345064014,0.0006667764573873025,0.0014575263483226075,0.00048791941322079424,0.0010567626087701065,0.000897040053971121,0.0010841491020193994,0.0009947293742572638,0.00032303773149583437,-0.00031705183822219873,0.0005939177470643264,0.0008347369278226824,0.0006841614206502533,0.0002998173664291448,0.0003317540656785911,0.00035679825972803614,0.0003857886495096663,0.0011121216184755423,0.0009314077777334284,0.0008420064873456423,0.0004044392774108785,0.0008456839740414446,6.357674015383674e-05,0.0003076868834545887,0.0003375088430254414
38020.75,-0.00021937160934998312,0.0006741150155550324,0.001319043087669114,0.0006937180435672707,0.0011382688245360484,0.002740967167539965,0.0012953050076859318,0.0016661709803287295,0.0013150765508308515,0.001940004799080186,0.0014639478033811881,0.0015835390575511532,0.0016761288101320437,0.0013087641789113758,6.717794360808216e-05,0.000863622545398901,0.0007061496962726121,0.0006986410261898557,0.0009441683493719155,0.0008788055827309571,0.0008667628344772305,0.0011403099599473498,0.0006370120738964924,0.00023033448176473792,-3.9973733188036764e-05,0.0006194430215948343,-1.7872579621547313e-06,-7.751736209968274e-05,0.0005648343289150204,-0.0001215265207452354,-6.609519753128512e-05,0.0011391348277137725,0.00017855018775445042,5.931799738018162e-05,0.0005067286512486502,0.0007019526350817151,0.00041694728459995556,0.0003521379434793803,-0.00028459943677269783,0.00023288897887527304,0.00017666014077399872,3.131329914846104e-05,-5.270256074266233e-05,0.00038199991690299195,0.00020966540231742714,0.00024135980724723782,0.0007703410840628477,0.0009921278294663383,0.00040504501091720435,0.00016669028258733953,0.00040879958847026,-0.0001729325608029464,-0.00012789774012214594,2.549374784416303e-06
