Wavenumber,Fit_1,Fit_2,Fit_3,Fit_4,Fit_5,Fit_6,Fit_7,Fit_8,Fit_9,Fit_10,Fit_11,Fit_12,Fit_13,Fit_14,Fit_15,Fit_16,Fit_17,Fit_18,Fit_19,Fit_20,Fit_21,Fit_22,Fit_23,Fit_24,Fit_25,Fit_26,Fit_27,Fit_28,Fit_29,Fit_30,Fit_31,Fit_32,Fit_33,Fit_34,Fit_35,Fit_36,Fit_37,Fit_38,Fit_39,Fit_40
44337.5,0.6168039330882715,0.6086938415179732,0.6021514582333154,0.596506713703584,0.5914059821298226,0.5870800095696092,0.5831936365496326,0.5796693467468952,0.5768407260933762,0.5740890981030664,0.5716054948904531,0.5694559287149517,0.5675718689019826,0.5659684536014036,0.564558608078156,0.5632716887993209,0.5620779823725757,0.5610646740607725,0.5601941690842749,0.5594188933149608,0.5587102182065836,0.5581125644187219,0.5575585814955253,0.5570865337304629,0.5566865438914146,0.5562499161998032,0.5559116411631405,0.5555836386013652,0.5553801802252766,0.5551022013743375,0.5549288849461619,0.5547069511892606,0.5545147667688367,0.5543815166018109,0.5541956023830922,0.5541745462966278,0.553980376757836,0.5538888845679079,0.5538709047511525,0.5537077691181458
44224.42,0.6186539112726493,0.6105673798557744,0.6040440024667473,0.5984156561547183,0.593329742418389,0.5890163369884402,0.5851412540437751,0.581627202449539,0.5788067990567002,0.5760631646601807,0.5735867764182276,0.5714434548218964,0.5695648682810683,0.5679661109686458,0.5665603611052985,0.5652771803805091,0.5640869417205965,0.5630765771115968,0.5622086009882722,0.5614355774273225,0.5607289610496189,0.5601330434708758,0.5595806698911187,0.5591099934444529,0.5587111655925281,0.5582758063225265,0.5579385139889187,0.5576114642882316,0.5574085969671901,0.5571314256563781,0.5569586127196369,0.5567373236895328,0.5565456975728458,0.556412834503099,0.5562274603729204,0.5562064654552631,0.5560128599870598,0.5559216335857498,0.5559037060011103,0.5557410442839045
44111.91,0.6212080810476114,0.6131519224448053,0.6066530467015798,0.6010458403205345,0.595979029151712,0.5916818247669796,0.5878212965390048,0.5843204436365437,0.5815106336098139,0.5787773042369322,0.5763102172486018,0.5741749459157246,0.572303415299962,0.5707106628808725,0.5693101929796035,0.5680318318502083,0.5668460636975691,0.5658394939933101,0.5649747779670595,0.5642046578636836,0.5635006955197989,0.5629070161928953,0.5623567173147834,0.5618878087173306,0.5614904788530556,0.5610567547818158,0.5607207293099573,0.5603949079999407,0.5601928026435915,0.5599166723814387,0.559744508525858,0.5595240506519346,0.5593331442782514,0.5592007802389426,0.5590161023694595,0.5589951863081991,0.5588023080173955,0.5587114242602158,0.5586935640111452,0.5585315132473679
43999.98,0.6237868934059828,0.6158021025077538,0.609360798849065,0.6038032654534008,0.5987813400298163,0.5945222036162048,0.5906958749430884,0.58722603531234,0.5844411167632723,0.5817320013430711,0.5792867697257716,0.5771704142833566,0.5753154631381181,0.5737368205559513,0.5723487571038488,0.5710817206893609,0.5699064569911876,0.5689088042624789,0.5680517485618185,0.5672884507799405,0.566590724680781,0.5660023046260572,0.565456880722446,0.5649921260812278,0.5645983160732233,0.5641684342663816,0.5638353855689124,0.5635124506369011,0.5633121356866346,0.5630384516006243,0.5628678129060773,0.5626493080190791,0.5624600928421997,0.5623289013862669,0.562145859536664,0.5621251287661052,0.5619339591408774,0.5618438805025457,0.5618261784734212,0.5616655632810627
43888.61,0.6249574635215566,0.6171224630634167,0.6108019948432614,0.6053487178249722,0.6004210010574292,0.596241763782809,0.5924872150051437,0.5890824677245837,0.5863497927696683,0.5836914989171471,0.5812921385474161,0.5792154848100484,0.5773953315639572,0.5758463034789187,0.5744842793605962,0.5732410118768861,0.5720877955020323,0.5711088582091056,0.5702678804185896,0.5695189016980526,0.5688342645702621,0.5682568829635173,0.5677216909229066,0.5672656548321338,0.5668792324909026,0.5664574150386387,0.5661306141580004,0.5658137373139469,0.5656171801658495,0.565348630248061,0.5651811926448738,0.564966786793605,0.564781121193036,0.5646523908191995,0.5644727827375631,0.5644524408652593,0.5642648574807557,0.5641764686698786,0.5641590987214269,0.5640014965848457
43777.8,0.6229166634499823,0.6153415849920281,0.6092307949653419,0.6039584275306238,0.5991941851630391,0.5951535918766961,0.5915235982708267,0.5882318016822313,0.5855897817750002,0.5830196754163943,0.5806999125591075,0.5786921507121733,0.5769323800882524,0.5754347401914289,0.5741179005035385,0.5729158777616581,0.5718009187306806,0.5708544571651765,0.5700413783684883,0.5693172466212448,0.5686553219684065,0.5680970946913774,0.5675796573639184,0.5671387500294875,0.5667651470452412,0.5663573231640678,0.5660413637299633,0.5657349991077736,0.5655449626392034,0.5652853217230359,0.5651234387738604,0.5649161457234155,0.5647366394810397,0.564612179669334,0.564438529990901,0.5644188629494623,0.5642375025446205,0.5641520459858396,0.5641352522762495,0.5639828785072726
43667.56,0.6160503170709056,0.6088644321828105,0.6030676032851536,0.5980661203719512,0.5935466559964371,0.5897136609460978,0.5862701697214083,0.5831474995745622,0.5806412217807682,0.5782031627500117,0.5760025850328743,0.5740979782892136,0.5724286214365901,0.5710079275174279,0.5697587446256891,0.5686184795968886,0.5675608051059884,0.5666629709913361,0.5658916666846701,0.565204739491983,0.5645768233078421,0.5640472767194611,0.5635564243682198,0.5631381700400143,0.5627837620885264,0.5623968914467246,0.5620971654260126,0.5618065412534633,0.5616262685084,0.5613799674639719,0.5612264017623653,0.561029759046799,0.560859475504316,0.5607414102083491,0.5605766823303476,0.5605580257452504,0.5603859833037517,0.5603049173454595,0.5602889864657163,0.5601444413801557
43557.86,0.603479726305684,0.5968156583601782,0.5914397774152363,0.5868014868663457,0.5826102121458703,0.5790555574515588,0.5758621220085418,0.5729662105997103,0.5706419310199153,0.5683809163656128,0.5663401378595913,0.5645738378218254,0.5630257045488294,0.561708177068985,0.5605497060112725,0.5594922435350229,0.5585113741248734,0.5576787379726095,0.5569634434213707,0.5563263987766303,0.5557440799418085,0.5552529874041132,0.5547977792466179,0.5544098972661702,0.554081225334192,0.553722448053003,0.5534444872175365,0.5531749672819076,0.5530077853912244,0.5527793699739614,0.5526369557430709,0.5524545926189839,0.552296674545597,0.552187182789664,0.5520344169454268,0.5520171151443745,0.5518575658978291,0.5517823867010371,0.5517676126729677,0.5516335640086256
43448.72,0.585421130532641,0.5793987690058786,0.5745405504462813,0.5703488971228149,0.5665612149096246,0.5633488503528701,0.5604629219818673,0.55784586801482,0.5557454014479632,0.5537021078055716,0.5518578430021797,0.5502616261749887,0.5488625680714652,0.5476719099224261,0.5466249920961244,0.5456693563815672,0.5447829383187913,0.5440304796148598,0.5433840632786356,0.542808361891632,0.5422821165748349,0.541838313055831,0.5414269384845053,0.541076407017078,0.540779384055389,0.540455154693897,0.5402039596798083,0.5399603927617787,0.539809309400286,0.5396028889027321,0.5394741882364137,0.5393093854955979,0.5391666739060219,0.539067725494358,0.5389296700077603,0.5389140342576668,0.5387698485663028,0.5387019086374073,0.5386885572521921,0.5385674166027496
43340.12,0.5631984673890643,0.5579121399060155,0.553647677505987,0.5499683148398993,0.54664355120828,0.5438237917224904,0.5412905724207353,0.5389933665407585,0.5371496123771705,0.5353560436434249,0.5337371790713022,0.5323360468335603,0.5311079772017102,0.5300628375387705,0.5291438707093833,0.5283050297797585,0.5275269469386835,0.5268664513658463,0.5262990379967737,0.5257936970187167,0.525331767745848,0.5249422044940972,0.5245811068262534,0.524273416209923,0.5240126944584147,0.5237280913875346,0.5235075966363176,0.5232937976993028,0.5231611792700469,0.5229799868350803,0.5228670155585432,0.5227223544892625,0.522597084660347,0.5225102294116778,0.5223890466315102,0.5223753218335103,0.5222487580628811,0.5221891215379529,0.522177401916956,0.522071066695861
43232.06,0.5389171867609276,0.5344273146211391,0.530805350037511,0.5276803321532391,0.5248564882561563,0.5224615629329052,0.5203100067148321,0.5183589053665068,0.5167929372197626,0.5152695934022896,0.5138946322475426,0.512704599163408,0.51166155450841,0.5107738789964656,0.5099933667073792,0.509280908288616,0.5086200539465815,0.5080590707913674,0.5075771457714529,0.5071479411136357,0.5067556076118886,0.506424737230451,0.5061180437151904,0.5058567107708418,0.5056352702089228,0.5053935463651127,0.5052062720723955,0.5050246847806703,0.5049120470765841,0.504758153684942,0.5046622030294545,0.5045393370687743,0.504432940800929,0.504359171447357,0.504256246460163,0.5042445894850017,0.5041370942249224,0.5040864427333818,0.5040764888287153,0.5039861744189091
43124.54,0.514870266124436,0.5112010000260664,0.5082410155448983,0.5056871516880764,0.5033794167780257,0.5014222077477601,0.4996638876789655,0.49806938569561265,0.4967896267953413,0.4955447018505793,0.4944210399300137,0.4934485071015491,0.4925960978853146,0.49187066126687146,0.49123280183735085,0.4906505581918584,0.49011048703666915,0.489652033786978,0.48925818935611826,0.488907429679415,0.4885868022823768,0.4883164044991514,0.4880657648187555,0.4878521952374331,0.48767122697790233,0.48747368257627,0.4873206360769558,0.4871722371754553,0.48708018606661885,0.4869544194997468,0.486876005576959,0.4867755956120131,0.4866886452030832,0.48662835854463654,0.4865442449764929,0.4865347185261984,0.48644686998591385,0.48640547597847766,0.48639734133147605,0.4863235335276505
43017.56,0.49287747256929426,0.49002060688560417,0.4877159830557159,0.48572756198791356,0.4839307752477785,0.4824069055788934,0.48103788950570225,0.4797964210821282,0.4788000094871211,0.4778307193734821,0.4769558438275631,0.4761986363671565,0.47553495633604526,0.47497013630790846,0.47447350328474747,0.47402017233360894,0.4735996765972282,0.47324272800818995,0.47293608340704324,0.47266298430309955,0.4724133459876183,0.47220281610858184,0.47200766975432523,0.4718413859276409,0.47170048526886327,0.471546678538335,0.47142751757257845,0.47131197519493995,0.4712403048262802,0.4711423838307951,0.4710813312826478,0.4710031527653465,0.47093545376701956,0.4708885149838724,0.47082302473053017,0.47081560750097956,0.47074720922367486,0.4707149801303945,0.47070864654944267,0.4706511802942612
42911.1,0.47377079166149816,0.47169564395008357,0.4700216293495486,0.4685772956338491,0.46727215975960124,0.46616526324922813,0.46517084808039777,0.4642690799739443,0.4635453143265739,0.4628412489683395,0.4622057637240555,0.4616557493017816,0.4611736706008,0.46076340105419844,0.46040266065001734,0.4600733736656347,0.4597679372672797,0.45950865974791155,0.4592859216451298,0.4590875500577733,0.4589062197341218,0.45875329669011555,0.458611547810307,0.4584907638671349,0.4583884175505865,0.45827669662276055,0.4581901414140955,0.4581062146471156,0.45805415528627497,0.45798302820079784,0.45793868132922905,0.4578818946303704,0.45783271996239583,0.4577986249368647,0.4577510546397664,0.45774566697068036,0.45769598436592096,0.45767257404966294,0.45766797351275557,0.4576262316245722
42805.17,0.45721012413620876,0.45587732146386195,0.4548021540813822,0.45387450356982767,0.4530362554916765,0.45232533037587785,0.45168664851860624,0.4511074709807822,0.4506426188723458,0.4501904196453703,0.4497822672872708,0.44942901017318504,0.44911938605466306,0.44885588271700405,0.44862419040321294,0.448412699640247,0.44821652736503,0.4480500014985615,0.4479069437600747,0.4477795358747025,0.4476630730616647,0.44756485535860974,0.4474738144728107,0.4473962387121307,0.44733050486414955,0.4472587499956433,0.44720315828389207,0.4471492547382808,0.4471158186340135,0.44707013592474,0.447041653311858,0.44700518098577907,0.4469735976297955,0.446951699457973,0.44692114653937914,0.4469176862075117,0.44688577661956846,0.44687074090336504,0.4468677861219532,0.4468409766086769
42699.76,0.44185424045294935,0.4412314295506191,0.44072901011409504,0.4402955244495359,0.4399038160198022,0.4395716048665336,0.4392731525659174,0.4390025062861449,0.4387852836116167,0.4385739735546751,0.4383832463422299,0.4382181713566051,0.4380734858148959,0.43795035224463874,0.4378420837799896,0.43774325538202025,0.4376515852238828,0.4375737686593542,0.43750691861392677,0.43744738165343056,0.43739295926129335,0.4373470627024601,0.43730451982840235,0.43726826912864725,0.43723755208551385,0.4372040214546649,0.4371780437725397,0.43715285496058914,0.4371372304644044,0.4371158832012469,0.4371025734426474,0.4370855301377482,0.4370707714200123,0.43706053853225246,0.43704626133188884,0.43704464433902307,0.4370297331749983,0.4370227070726576,0.43702132632056623,0.4370087983916379
