Wavenumber,Fit_1,Fit_2,Fit_3,Fit_4,Fit_5,Fit_6,Fit_7,Fit_8,Fit_9,Fit_10,Fit_11,Fit_12,Fit_13,Fit_14,Fit_15,Fit_16,Fit_17,Fit_18,Fit_19,Fit_20,Fit_21,Fit_22,Fit_23,Fit_24,Fit_25,Fit_26,Fit_27,Fit_28,Fit_29,Fit_30,Fit_31,Fit_32,Fit_33,Fit_34,Fit_35,Fit_36,Fit_37,Fit_38,Fit_39,Fit_40
45500.95,0.5244613775848928,0.517583654154123,0.5120358804052088,0.5072488186011103,0.5029238209537696,0.4992548262235419,0.49595925694464155,0.4929706250724898,0.49057194853839714,0.488238751615794,0.4861327235880666,0.48430978366785943,0.48271207314362846,0.48135265594917803,0.4801569545513225,0.4790655946203604,0.4780531982767651,0.47719417001028186,0.4764559307998031,0.47579838322357,0.47519745404556835,0.47469038039456246,0.47422057947210633,0.4738202562288189,0.473481300766237,0.4731111414441169,0.47282429950692884,0.4725459382016429,0.47237340466166144,0.472137626556312,0.47199035906182074,0.4718024733319791,0.471639426757589,0.4715264788519887,0.47136887239420366,0.4713508307648966,0.47118643040794006,0.4711085605596264,0.4710934659546835,0.4709547736611578
45381.86,0.5395285714909805,0.5322322421867444,0.5263468086439558,0.521268387030465,0.5166801526542664,0.5127878481676563,0.5092916973052639,0.506121165293058,0.5035764956704347,0.5011012910114655,0.49886708165877414,0.4969331902928951,0.49523823668870104,0.4937960799034811,0.4925276033158273,0.49136981883584613,0.4902958039843287,0.4893844918071236,0.48860132039304005,0.4879037518301729,0.48726624768867055,0.4867283114985226,0.48622991660489556,0.48580522808105964,0.4854456424275565,0.4850529537222885,0.48474865343265683,0.4844533499402488,0.4842703153160156,0.48402018680813436,0.4838639560224051,0.48366463481237243,0.4834916645685624,0.483371842199754,0.4832046431798968,0.48318550346456307,0.483011097041542,0.4829284877214834,0.48291247439825363,0.48276534073466437
45263.4,0.5541990405428034,0.5465255611320481,0.5403359072347471,0.534994980028017,0.5301695780279952,0.5260760788048924,0.5223992105413005,0.5190647924932172,0.5163885879056532,0.5137854389527985,0.5114357424475654,0.5094018874829745,0.5076193210661302,0.5061026186343963,0.5047685739973573,0.5035509431861945,0.502421412088252,0.5014629938292936,0.5006393399794633,0.49990571382560506,0.49923525684647035,0.49866951452491637,0.4981453574049175,0.4976987165657017,0.49732054378956925,0.4969075568520196,0.4965875271617725,0.4962769593167053,0.4960844635613817,0.4958214058134049,0.4956570993974481,0.495447475196355,0.49526556405320266,0.4951395480194327,0.4949637064170495,0.4949435773623677,0.49476015580334093,0.4946732763753197,0.4946564353171688,0.4945016962571423
45145.55,0.5682173288795602,0.5602237109919805,0.5537758239953666,0.5482120726681474,0.5431853543207867,0.5389210738215486,0.535090806175176,0.5316172758081735,0.528829419645819,0.5261176670079728,0.5236699408841118,0.5215512332476635,0.5196942979471642,0.5181143185089643,0.5167246173704536,0.5154561868565284,0.5142795315863734,0.5132811280032668,0.5124231112165208,0.5116588780919674,0.5109604495676461,0.5103711044089172,0.5098250793913153,0.5093598046429821,0.5089658544534955,0.5085356376516225,0.5082022562845037,0.5078787315118749,0.5076782048106654,0.5074041722620477,0.5072330109628077,0.507014641215027,0.5068251407172718,0.5066938672795334,0.5065106895445125,0.5064897207032669,0.5062986467749068,0.5062081427267797,0.5061905990576728,0.5060294042655944
45028.32,0.5812978271303487,0.5730527464996692,0.5664020222678798,0.5606632467913526,0.5554783982453517,0.5510799722707148,0.5471292122987508,0.5435464118256949,0.5406708554545222,0.5378737966678819,0.5353490701251719,0.5331637123133486,0.5312483616556244,0.5296186793207938,0.5281852610487783,0.5268769283252467,0.5256632579054965,0.5246334466034746,0.5237484383770759,0.5229601640535846,0.522239764407419,0.5216318796646956,0.5210686778254519,0.5205887664925138,0.5201824234420367,0.5197386729062964,0.5193948040485002,0.5190611018533415,0.5188542669954175,0.5185716139476286,0.5183950682666951,0.5181698290567309,0.5179743672638958,0.5178389642343738,0.5176500241053567,0.5176283956275846,0.5174313109072606,0.5173379597883173,0.5173198642315394,0.5171535985835408
44911.69,0.5931530822726867,0.5847311086888823,0.5779376974049613,0.5720758001559695,0.5667797139869677,0.5622869225846769,0.5582514015740001,0.554591734398904,0.5516544847974092,0.5487974168961228,0.5462185239535948,0.5439862806819096,0.5420298373958303,0.5403651912645524,0.5389010199165443,0.5375646177477881,0.5363249088022446,0.5352730035546889,0.5343690080405098,0.5335638217935091,0.5328279664318025,0.5322070399091238,0.5316317549331575,0.5311415474082567,0.5307264865264568,0.5302732156056247,0.529921969260516,0.5295811076973158,0.5293698353292611,0.5290811181403714,0.5289007847843064,0.5286707132105612,0.5284710579094627,0.5283327498941889,0.5281397561750516,0.5281176636720653,0.5279163506246023,0.5278209967168633,0.527802512931441,0.5276326801598694
44795.67,0.603510482723586,0.5949860206190006,0.5881099390836693,0.5821767073461468,0.5768161721460494,0.5722687071520625,0.5681840771558433,0.5644798748285534,0.5615068813050639,0.5586150452274041,0.556004769269921,0.5537453614258632,0.5517651098273513,0.5500802063160282,0.548598217201895,0.5472455521132803,0.5459907569252114,0.5449260508523205,0.5440110544531209,0.543196069748955,0.5424512596301739,0.5418227769402632,0.5412404912173072,0.5407443182683164,0.5403242064355266,0.5398654195788243,0.5395098988533721,0.5391648892841189,0.5389510459043805,0.538658815263766,0.5384762873984537,0.5382434160420886,0.5380413310994965,0.5379013399889534,0.5377059976943191,0.5376836363436657,0.5374798734812938,0.5373833591945939,0.5373646504766416,0.5371927509793358
44680.24,0.6121398296137917,0.6035818369236441,0.596678708633054,0.590722138797245,0.5853405181747501,0.5807751659331923,0.5766744692299013,0.5729556965905436,0.5699710089316947,0.5670677979478128,0.5644472545880866,0.5621789594656168,0.5601909186371402,0.558499387634175,0.5570115691829899,0.5556535834475198,0.5543938525794161,0.5533249585334147,0.5524063630373247,0.5515881726277407,0.5508404328320946,0.5502094780339909,0.549624901916519,0.5491267772937081,0.5487050129700536,0.5482444214960316,0.5478875023459098,0.5475411356971436,0.5473264511741571,0.5470330710575548,0.5468498252271521,0.5466160378818549,0.5464131580472948,0.5462726162880595,0.5460765056233575,0.5460540563153442,0.5458494919609829,0.545752598039708,0.5457338157318611,0.545561240075669
44565.4,0.6188648993017024,0.6103335199782612,0.6034518588110106,0.5975138125219132,0.5921489274878076,0.5875977724298356,0.5835098279394837,0.5798026198180605,0.5768272138436025,0.5739330311706035,0.5713206370911965,0.5690593958389598,0.5670775373550482,0.5653912666200578,0.5639080749381945,0.5625543122224987,0.5612984988243858,0.5602329287902463,0.559317189912487,0.5585015438847685,0.5577561293859651,0.5571271367105255,0.5565443784888087,0.5560478029177125,0.5556273501830036,0.555168191041334,0.5548123818267506,0.5544670922976984,0.5542530753936437,0.5539606076209648,0.5537779316424721,0.5535448713214408,0.5533426223959771,0.5532025176889233,0.553007016882774,0.5529846373868869,0.5527807091800866,0.5526841165763697,0.5526653926771316,0.5524933536910897
44451.16,0.6235739711194541,0.6151194767546138,0.6082998332534276,0.6024153007545158,0.5970987641700697,0.5925886242111753,0.5885375203571366,0.5848637216683659,0.5819151301111896,0.5790470298694788,0.576458178737001,0.5742173158354946,0.5722533178992988,0.5705822438694055,0.5691124187402101,0.5677708561607886,0.5665263601777691,0.5654703930817778,0.5645629068608324,0.5637546114511907,0.5630159146425412,0.562392590461489,0.5618150840683513,0.5613229836460886,0.5609063200397112,0.5604512988492755,0.5600986961943465,0.559756518421335,0.5595444302418374,0.55925459819449,0.5590735684955157,0.5588426085186906,0.5586421822645292,0.5585033401838567,0.5583096012348253,0.5582874234233962,0.5580853330216147,0.5579896109123461,0.5579710557532568,0.557800567185948
44337.5,0.6262210940545369,0.6178851619037021,0.611161154167038,0.6053591438357863,0.6001171640871594,0.5956702724026058,0.5916759794968478,0.5880537005900481,0.5851464588201128,0.5823185795898513,0.5797660333987162,0.5775565954003938,0.5756201397314904,0.5739725001292756,0.5725232871992253,0.571200538119793,0.5699734944163186,0.5689323357513718,0.5680375757291667,0.5672406155087393,0.5665122778682828,0.5658976949190253,0.5653282872286151,0.5648430878122622,0.5644322673181439,0.5639836271503251,0.5636359692442632,0.5632985900260323,0.5630894760804795,0.5628037085138379,0.5626252174979576,0.5623974964050937,0.5621998808430225,0.5620629858243232,0.5618719637874744,0.56185009698819,0.5616508406157934,0.5615564608724564,0.5615381659229844,0.561370068214446
44224.42,0.6268148969711215,0.6186336334991468,0.6120343860621655,0.6063400288711303,0.6011953112004162,0.5968309291679854,0.5929107481906277,0.5893556786951861,0.5865023792121535,0.5837269697401155,0.5812217846526899,0.5790533415725171,0.5771528157833872,0.5755357472362027,0.5741134236624021,0.5728152174713808,0.5716109408952158,0.5705891003619761,0.5697109421244336,0.5689287690666375,0.568213945334233,0.5676107656367164,0.567051922995735,0.5665757261901703,0.5661725282464668,0.5657322123525006,0.565391005049449,0.5650598857187766,0.5648546517685387,0.5645741864633829,0.5643990072510436,0.564175511398974,0.5639815624859775,0.5638472074797569,0.563659729752715,0.5636382686799762,0.563442709400996,0.5633500808223696,0.5633321253257163,0.5631671465785644
44111.91,0.6254045276786676,0.617412436218168,0.610965780482475,0.6054030915854111,0.6003773331186849,0.5961138669082109,0.5922843306733645,0.5888114635968634,0.586024139791597,0.5833129049784354,0.5808656462618851,0.5787473432047846,0.5768907624967075,0.5753110847646229,0.5739216489974974,0.5726534606976376,0.5714770301165399,0.5704788171843109,0.5696209642407807,0.5688568770509158,0.568158581895518,0.5675693492756199,0.5670234285246196,0.5665582426231623,0.5661643676607189,0.5657342330112062,0.5654009153051671,0.5650774523114451,0.5648769639019567,0.5646029836814224,0.564431855066412,0.5642135270175843,0.5640240627060336,0.5638928143357094,0.5637096715795251,0.5636887067423999,0.5634976693006999,0.5634071825348387,0.5633896422157957,0.5632284782047853
43999.98,0.6220611527089341,0.614295033495485,0.6080306536120836,0.6026252468627434,0.5977415891138922,0.5935986702025284,0.5898774121214577,0.5865027385629942,0.5837942248948047,0.5811596488418737,0.5787815850981319,0.5767231759629307,0.5749190891128766,0.5733840759505732,0.5720339257601933,0.5708015948277345,0.5696584272120602,0.5686884382335291,0.5678548406377069,0.567112357617425,0.5664338063959086,0.5658612340231823,0.5653307488986918,0.5648787158876848,0.564495977535822,0.5640780047207633,0.563754111400242,0.5634397941551503,0.56324497445161,0.5629787408799207,0.5628124508378745,0.5626002959015582,0.5624161885952956,0.5622886512046705,0.5621106867150705,0.5620903146478574,0.5619046786908858,0.5618167503914675,0.5617997060158616,0.5616430988337978
43888.61,0.6168579515855473,0.6093600461784208,0.6033120154298444,0.5980932919748388,0.5933782981876903,0.5893784607846013,0.5857857215643414,0.582527597084682,0.579912625730286,0.5773690384520288,0.5750731044710239,0.5730857853788606,0.5713440051954555,0.5698620058630587,0.568558485000882,0.5673687143435053,0.5662650276228619,0.5653285385725282,0.5645237304374354,0.5638068901083777,0.5631517736038552,0.5625989758201178,0.5620868117425397,0.561650390324805,0.5612808703780887,0.5608773328397216,0.5605646256287553,0.560261163770039,0.5600730724378766,0.559816033615543,0.5596554866330488,0.5594506587646586,0.5592729098621273,0.5591497771539502,0.5589779589173026,0.5589582904279694,0.5587790656688226,0.5586941740964005,0.558677718372183,0.5585265198385374
43777.8,0.6098553630063545,0.6026750027945128,0.5968831133281831,0.5918854090070124,0.5873701008042517,0.5835396612636731,0.5800990788145856,0.5769789397745895,0.5744747155614693,0.5720388522241184,0.5698401537728746,0.5679370000035512,0.5662689862787037,0.56484975137742,0.5636014361712582,0.5624620537136822,0.5614051094359225,0.5605082818086428,0.5597375582535157,0.5590510769634053,0.5584237054205844,0.5578943192792537,0.5574038459583871,0.5569859075058002,0.5566320371675104,0.5562455899229612,0.5559461262336162,0.5556555163448775,0.5554753909039287,0.5552292379808698,0.555075490353681,0.5548793371886828,0.5547091161631919,0.5545911982713856,0.5544266567410375,0.5544078212355775,0.554236186857751,0.5541548905442016,0.5541391317394406,0.5539943366431933
43667.56,0.6010917622316703,0.594285399507773,0.5887951874012068,0.5840577943745202,0.5797776712983138,0.5761467446963113,0.5728853690216837,0.5699277460851377,0.5675539573289201,0.5652449687920345,0.5631607921298445,0.5613567663579891,0.5597756330854511,0.5584303206995043,0.5572470254557806,0.5561669890705978,0.5551650969758927,0.5543149816680267,0.5535844021537295,0.5529336770472155,0.5523389828874367,0.5518371704445234,0.5513722440021555,0.5509760743643315,0.5506406357778862,0.5502743170915737,0.5499904513199154,0.5497149781882688,0.5495442347922929,0.5493109030330974,0.5491651635314969,0.5489792272342877,0.5488178723706677,0.5487060963706353,0.5485501251789886,0.5485322707429343,0.5483695761430936,0.5482925142434385,0.5482775762545167,0.5481403229807776
43557.86,0.5905761894608672,0.5842061401542924,0.579067871266625,0.5746341629280046,0.570628411818397,0.567230241250422,0.564177932007234,0.561409903810631,0.5591882838303428,0.5570273101319184,0.5550767370225617,0.553388356079139,0.551908579388577,0.5506495065799623,0.54954206500617,0.5485312630102148,0.5475935959621846,0.5467979762388385,0.5461142296156816,0.5455052184328119,0.5449486464025228,0.5444790020221569,0.5440438791111466,0.5436731054352381,0.5433591697221909,0.5430163334396728,0.5427506645302619,0.5424928502611128,0.542333052158182,0.5421146778412144,0.5419782807891073,0.5418042637069812,0.541653252296216,0.5415486415576496,0.5414026687052615,0.5413859588056249,0.5412336935407632,0.5411615715983434,0.5411475911906231,0.5410191363672948
43448.72,0.5783004933253488,0.5724322941882387,0.567698832388857,0.5636144239024052,0.5599242569863321,0.5567938037300029,0.5539819638830834,0.551432008632653,0.5493854140422691,0.5473946878512923,0.5455977863068439,0.5440424207015762,0.5426792249269832,0.54151934536978,0.540499151117748,0.539567982909312,0.5387041878745595,0.5379712492818883,0.5373413701159813,0.5367803385248886,0.5362676147843501,0.5358349702921377,0.5354341275720833,0.5350925644757374,0.5348033614897401,0.5344875348013711,0.534242796026217,0.5340052930809582,0.5338580843162218,0.5336569141342149,0.5335312628205504,0.5333709552872757,0.5332318409747019,0.5331354717605492,0.5330009990547351,0.5329856056073834,0.5328453362228197,0.532778896247255,0.5327660172548685,0.5326476824591496
43340.12,0.5642421516924124,0.5589417411663082,0.5546662743390678,0.5509770604544213,0.5476439425577665,0.5448163821761849,0.5422766071661517,0.5399733776174127,0.538124805124203,0.5363266953786567,0.534703656412522,0.5332987831228673,0.5320674859115814,0.5310198326758325,0.5300983492316281,0.5292572779492383,0.5284770610227805,0.5278150392779807,0.5272461052518611,0.5267393573243583,0.526276243130747,0.5258854599676327,0.5255234015365797,0.5252148870180878,0.5249536664092869,0.5246683981243595,0.5244473395083067,0.5242328166058595,0.5240998513011872,0.5239181457173558,0.5238046520321544,0.5236598553548554,0.5235342013084486,0.5234471564783139,0.5233256949313012,0.5233117909058124,0.5231850935485721,0.5231250820974253,0.5231134492360965,0.5230065641454278
43232.06,0.5483857307749473,0.5437164155942749,0.539950008810767,0.5367000525457777,0.5337637935678792,0.5312728977119895,0.5290355219556332,0.5270065272874778,0.5253780557638841,0.5237940386221842,0.5223642473926046,0.5211266458623081,0.520041953510223,0.5191190394956063,0.5183072728195024,0.5175663440013384,0.516879023892644,0.5162958260124599,0.5157946323272015,0.5153482205296605,0.5149402471992996,0.5145959927784591,0.514277042968802,0.514005261845895,0.5137751435657785,0.5135238408550138,0.513329102665081,0.5131401220115892,0.5130229882702401,0.5128629175291496,0.5127629370116761,0.5126353806044708,0.5125246876037097,0.5124480067985635,0.5123410071157011,0.5123287585781645,0.5122171464887615,0.5121642803233061,0.5121540325329266,0.5120598737552263
43124.54,0.5307386085481084,0.5267585797140019,0.5235481715450728,0.5207779752435286,0.5182751680985296,0.51615197937693,0.5142448860070311,0.5125154124180703,0.5111273365721192,0.5097771527327888,0.5085584279090642,0.5075035216572645,0.5065789520639968,0.5057922790193543,0.5051003456945631,0.5044687931121803,0.5038829354981583,0.5033858295437927,0.5029586222892776,0.5025781099962859,0.5022303618671591,0.5019369264342962,0.5016650601348606,0.5014333994600333,0.5012372513409452,0.5010230460461146,0.500857055192843,0.5006959719459678,0.5005961295386817,0.5004596885103112,0.5003744671604995,0.5002657406858435,0.5001713882342064,0.5001060270830107,0.5000148227400707,0.5000043823369956,0.4999092464729833,0.4998641844339648,0.49985544942687743,0.4997751904090706
43017.56,0.5113476179597103,0.5081082102850918,0.5054952088987787,0.5032405028316967,0.5012034289783309,0.49947533249308107,0.49792311939207945,0.496515473806922,0.49538569718073433,0.49428676145097494,0.49329482226867805,0.4924362175825012,0.49168369593982253,0.49104341045334754,0.4904802351056102,0.48996620458785,0.48948936591903613,0.4890847636131757,0.48873705295161723,0.48842734804906957,0.4881443104115845,0.4879054787264784,0.48768420249618705,0.4874956502521651,0.48733600223230883,0.4871616571948881,0.4870265546450279,0.4868954464727182,0.48681418317692404,0.486703131691405,0.48663376870281166,0.4865452745257302,0.48646847959064504,0.48641528112811355,0.4863410484879009,0.486332550880658,0.48625511831399615,0.4862184416161342,0.4862113320573405,0.4861460079883255
42911.1,0.49030824389306055,0.4878531557367555,0.48587280951290396,0.48416400879460764,0.4826201475726619,0.48131045467814554,0.48013406060147856,0.4790672316155892,0.478210994459656,0.4773781310581729,0.47662635839389444,0.47597563751905764,0.47540531505338607,0.47492005432908285,0.4744932339764034,0.47410365959648815,0.4737422722424216,0.4734356315139592,0.4731721079279339,0.4729373882153914,0.47272287913799965,0.47254187294787153,0.47237417171763835,0.4722312714013954,0.4721102770709202,0.47197814413815103,0.47187575237293816,0.4717763878738187,0.4717147999000018,0.4716306359989979,0.4715780670515586,0.4715109989243336,0.47145279743982493,0.47141247929267777,0.4713562197248484,0.4713497795428786,0.4712910948089955,0.47126329820678364,0.47125791000148687,0.47120840207773373
42805.17,0.46778225429761544,0.4661471013985623,0.4648281390383946,0.4636900330843373,0.46266178114710355,0.4617894914381422,0.46100598222689415,0.46029544623062413,0.45972516989891454,0.45917046109876297,0.4586697608496632,0.458236363734276,0.4578565140613659,0.4575333177321004,0.4572490442182283,0.4569895774959929,0.4567488840699074,0.45654465332779515,0.45636913972982046,0.45621281026464705,0.4560699416108802,0.45594938675594576,0.45583769335215235,0.45574251800548293,0.45566193261805504,0.45557392863028656,0.4555057330376774,0.45543955368343264,0.4553985344826863,0.45534247912419795,0.4553074668308167,0.45526279770462486,0.4552240339942957,0.45519718105419954,0.4551597107111491,0.45515542138158216,0.45511633581453537,0.4550978225507351,0.45509423386513576,0.4550612602935582
42699.76,0.44399011533129507,0.4432028002634189,0.44256772880268713,0.4420197384789762,0.4415246421217941,0.4411046405232792,0.4407273861342905,0.4403852678550423,0.44011068365617745,0.439843595118527,0.43960251133313066,0.43939383355167305,0.4392109385018076,0.4390553216539517,0.43891844587860424,0.43879351440574527,0.438677622148082,0.43857928642627786,0.4384947778152589,0.4384195062345062,0.4383507159434558,0.4382926695957102,0.4382388899767891,0.4381930636907173,0.43815426237139765,0.43811188904616094,0.43807905332929614,0.43804718841757484,0.43802743794968985,0.4380004476734908,0.43798358949089766,0.43796208160858274,0.43794341714408735,0.4379304876349468,0.43791244591805345,0.43791038063486115,0.4378915611985319,0.43788264718715475,0.4378809192592968,0.4378650427074712
42594.87,0.41921238758544205,0.4192934243696544,0.4193587910202148,0.41941519458141263,0.4194661538711536,0.41950938380577113,0.4195482138545801,0.4195834274130419,0.4196116898220563,0.4196391807174733,0.41966399499512574,0.41968547378682663,0.41970429881291116,0.4197203161475641,0.4197344045006559,0.41974726345029434,0.41975919201137407,0.41976931351290925,0.41977801181725355,0.41978575937232476,0.4197928398210539,0.4197988144169285,0.41980434984683623,0.4198090666559095,0.4198130603990362,0.4198174218016737,0.41982080151712764,0.4198240813095265,0.4198261141861592,0.4198288922419559,0.4198306274213787,0.4198328411852061,0.41983476228165584,0.41983609309048314,0.4198379500887528,0.4198381626642708,0.4198400997116652,0.4198410172132423,0.4198411950654424,0.4198428292075499
