Wavenumber,Fit_1,Fit_2,Fit_3,Fit_4,Fit_5,Fit_6,Fit_7,Fit_8,Fit_9,Fit_10,Fit_11,Fit_12,Fit_13,Fit_14,Fit_15,Fit_16,Fit_17,Fit_18,Fit_19,Fit_20,Fit_21,Fit_22,Fit_23,Fit_24,Fit_25,Fit_26,Fit_27,Fit_28,Fit_29,Fit_30,Fit_31,Fit_32,Fit_33,Fit_34,Fit_35,Fit_36,Fit_37,Fit_38,Fit_39,Fit_40,Fit_41,Fit_42,Fit_43,Fit_44,Fit_45,Fit_46,Fit_47,Fit_48,Fit_49,Fit_50,Fit_51,Fit_52,Fit_53,Fit_54
27520.79,0.29629954031374994,0.2718493432583791,0.249829170568848,0.2295743068066395,0.21130692958625014,0.1942094999969714,0.17926387352749268,0.16499014244084553,0.15241460644555133,0.14098417649590692,0.13066689980976962,0.1214674549219466,0.11327834586762695,0.10572844924232688,0.09925451164595234,0.09314464046756746,0.08794353802125618,0.08336786387912112,0.07913540303853327,0.07547396850321735,0.0721553525512009,0.06927368179984603,0.06677675088032771,0.06456246285000801,0.06271455021844977,0.06082532790320029,0.059326129205151346,0.05790267055106796,0.05659305608794297,0.05574026332056405,0.05469041770961877,0.05371033835103406,0.05309966962054248,0.05229255914315342,0.05180975211761505,0.05126049747061137,0.05096171294548316,0.05049588841419781,0.05026899744541382,0.04982777425350815,0.04962797114942487,0.0492740720027819,0.049251858362941506,0.04906465828188307,0.048887237720393356,0.0487042180483821,0.04852496889204205,0.04835571819220448,0.048198793791926604,0.04825209651046462,0.048193575942674226,0.048168188561561485,0.04810560231794335,0.04806328904740724
27477.18,0.2945061381745746,0.27020166663686573,0.2483127362868921,0.22817859345385388,0.21002009155237253,0.1930245642819972,0.17816801517860742,0.16397935689717563,0.15147877230160395,0.14011646880990744,0.12986068408158727,0.12071606876693478,0.1125757675873913,0.10507086906953081,0.09863551676166768,0.09256206100105233,0.08739195762377452,0.08284355493804144,0.0786363199696861,0.07499670793509833,0.07169787125219917,0.06883337553469052,0.0663513265627487,0.06415023590129848,0.06231333700612109,0.06043537463692623,0.05894511130679504,0.057530136602708754,0.056228327567292354,0.055380617526535364,0.05433702909604444,0.05336279110436389,0.052755762018030165,0.05195346199643668,0.051473532547040866,0.05092755151037176,0.05063054776964768,0.05016749959721159,0.049941960920345904,0.04950336746094911,0.049304755202514525,0.048952965328701865,0.04893088408428378,0.048744799733648994,0.04856843661570905,0.048386507758482876,0.04820832694429316,0.04804008499484696,0.04788409587903376,0.04793708090826096,0.04787890912866297,0.04785367305877469,0.04779145983516655,0.04774939875577797
27433.71,0.2925921489310483,0.26844788450973567,0.24670323881976486,0.2267018136621299,0.20866300665807505,0.19177950833724489,0.17702088873986221,0.1629257574468808,0.15050757261088485,0.13922016570252688,0.1290319837482541,0.11994764674279418,0.11186100376258853,0.10440557507782139,0.09801264250472341,0.0919792209753588,0.08684319722627859,0.08232477612139821,0.07814527386803878,0.07452965296397024,0.07125256113207964,0.06840694723218711,0.06594125911417013,0.06375467732147891,0.061929886662214044,0.06006430320590369,0.058583863203567184,0.057178215549310525,0.05588498761269888,0.05504286539889625,0.05400615596155249,0.0530383398276395,0.05243531207823422,0.05163830055562104,0.0511615346439735,0.05061915253548335,0.050324106546146136,0.04986411063560942,0.049640058635835246,0.049204356240878634,0.04900705316940396,0.04865758217922444,0.04863564648713772,0.04845078874359764,0.04827558815357032,0.048094858511787277,0.047917852207168536,0.047750719253552,0.04759575836690211,0.047648394136169815,0.047590605805891056,0.047565536083910384,0.047503732949496745,0.04746194912296805
27390.38,0.29055998985644244,0.26659033749861843,0.2450029497556077,0.22514617552038427,0.2072378257238421,0.19047642938256557,0.17582454457640184,0.16183134970679885,0.1495029735657857,0.13829719753163097,0.12818269682285777,0.11916405802224977,0.11113589789299502,0.10373438709796448,0.09738768841001844,0.09139790077087123,0.08629902090363827,0.08181327715927163,0.07766400119485933,0.07407452857246283,0.07082113676957387,0.06799610243699729,0.06554824625134709,0.06337747788548662,0.06156588416843914,0.05971379266911005,0.05824405925444042,0.05684857728728712,0.0555647020149204,0.054728670054889676,0.05369945813210813,0.052738641274266314,0.05213997464010676,0.05134872712935823,0.05087540920345924,0.05033694961907296,0.050044037411412556,0.04958736820546015,0.049364936556644964,0.04893238517482021,0.0487365090052317,0.048389565400010354,0.04836778834752402,0.0481842675008754,0.04801033396690807,0.04783091136745752,0.04765518517788227,0.047489260934930874,0.047335420730183146,0.04738767583594731,0.047330305432651924,0.0473054170156723,0.04724406084342913,0.047202579198820045
27347.18,0.2884117430106457,0.26463105599148723,0.24321385294597925,0.22351362007448308,0.20574645119010965,0.18911719372547817,0.17458081741034942,0.16069793823360976,0.14846675314643024,0.1373493181208013,0.12731455532492453,0.1183670151831464,0.11040214524997119,0.10305898444571819,0.09676232011159054,0.0908197531093082,0.08576107038580277,0.08131069011159278,0.07719412506539186,0.07363295013791374,0.07040520652861001,0.0676024434230595,0.0651738849713197,0.06302022991078779,0.061222917936969455,0.05938542744612333,0.057927280710655595,0.056542800059607684,0.055269046249247396,0.054439605167553334,0.05341850706205389,0.05246526482733248,0.051871317796176875,0.05108630810446739,0.05061672159197518,0.05008250696684832,0.04979190393971726,0.0493388348965821,0.04911815679309251,0.04868901544063057,0.04849468346559984,0.04815047499874762,0.048128869626185414,0.047946795570605,0.04777423324589263,0.04759622512887859,0.0474218842810025,0.047257268105865106,0.047104640704121625,0.04715648385548569,0.047099565733163186,0.04707487352462553,0.0470140010552619,0.04697284643220928
27304.12,0.28615061225625427,0.2625730892731302,0.24133885846083764,0.22180692934010215,0.2041915495834585,0.18770435980005287,0.173292171187286,0.15952789673222878,0.14740120555331154,0.1363787494056409,0.12642971596268884,0.11755861677345,0.10966179260870902,0.10238136616469715,0.09613849572385123,0.0902466974775605,0.0852312322775142,0.08081887265500647,0.07673747639802977,0.07320672543057888,0.07000655719865692,0.06722773876148848,0.06481992805923141,0.06268467218346532,0.060902715071107436,0.05908092269629952,0.05763523325340998,0.05626258054815068,0.05499970871797953,0.05417735374770327,0.05316497912492463,0.05221988066416435,0.05163100786303174,0.05085270469486236,0.05038712997105685,0.049857479267874795,0.04956935893116509,0.04912016056406764,0.04890136776583157,0.048475892669484315,0.04828322091849783,0.04794195310602227,0.04792053231326999,0.04774001375942756,0.04756892567548577,0.04739243832393449,0.047219586911173186,0.04705637709097039,0.0469050536212337,0.04695645386428887,0.046900022006952966,0.046875540749795344,0.04681518832834074,0.046774385298970586
27261.19,0.2837789142399732,0.26041867306756716,0.23938012914415605,0.22002819912380134,0.20257515625100886,0.18623990636613938,0.17196053520160204,0.15832310725535556,0.14630817121794576,0.13538729398643354,0.12552994718939955,0.11674060079905635,0.10891655087165426,0.10170321816949501,0.09551787973463788,0.08968037814165782,0.08471113363074154,0.08033943669739774,0.07629565309250533,0.07279744023196039,0.06962676357761134,0.06687355371273086,0.06448793251145009,0.06237235437126992,0.060606819122577364,0.058801815718614,0.057369449219789106,0.0560094463787882,0.05475821271256502,0.05394343626430408,0.05294039131501658,0.0520040025352948,0.05142055657007724,0.05064942595865983,0.05018814180087711,0.04966337216446012,0.049377907039178257,0.04893284831960207,0.04871607183560761,0.04829451776181289,0.04810362160306985,0.0477654987896804,0.047744275403103456,0.047565420442093706,0.04739590904323024,0.04722104813442874,0.0470497896569379,0.04688808391862217,0.04673815499052295,0.04678908154777617,0.04673316974575535,0.046708914098891385,0.04664911786323391,0.04660869085962825
27218.4,0.28130015785427204,0.2581711218294751,0.23734080433734922,0.21818040769217914,0.20090010418983453,0.18472653045518067,0.17058848763111273,0.1570860344703597,0.14519001480198657,0.1343772256254605,0.1246174407202076,0.11591508581743376,0.1081684734731891,0.10102653385468204,0.09490241405516725,0.08912268842466603,0.08420262640729392,0.07987419781297608,0.07587043706479857,0.07240684734083945,0.06926755207328686,0.06654159176839639,0.06417958196298738,0.06208494250030497,0.06033688142213876,0.058549742819971246,0.05713155299446693,0.055785010616278954,0.05454616088318205,0.05373944858578318,0.052746331151962964,0.05181921016637212,0.05124153878667851,0.050478040346758096,0.05002132169285877,0.049501745900133426,0.04921910613123127,0.04877845232623601,0.0485638213611431,0.048146439567554634,0.04795743278033967,0.04762265649639753,0.04760164316570956,0.04742455839993692,0.0472567247195399,0.04708359447532924,0.04691403100780321,0.04675392573237741,0.046605480707620474,0.046655903225463306,0.04660054480370702,0.04657652922415966,0.046517324814476485,0.04647729793222517
27175.74,0.2787168172091873,0.2558328055880939,0.23522316033310728,0.2162657451160293,0.19916850570926303,0.1831662715953284,0.16917800438269492,0.15581859352300026,0.14404859791903535,0.13335035727870898,0.12369396559201136,0.11508380170483296,0.10741925542976372,0.10035297609793851,0.09429373400454502,0.08857523763689183,0.08370729777717034,0.07942472369378668,0.07546337799000802,0.07203648084614075,0.06893044264776116,0.0662333606237255,0.06389637348002587,0.0618239242108633,0.06009438174379943,0.05832617573224497,0.05692300992745469,0.05559073255118567,0.054365006945562344,0.05356684079766226,0.052584244252251236,0.05166694500183397,0.05109539335774864,0.050339983268322785,0.04988810300093088,0.04937403149072967,0.0490943859512785,0.048658400344979154,0.048446043137607135,0.04803308300365814,0.04784607851672424,0.047514848786095396,0.047494058066449935,0.04731884930143634,0.04715279361764135,0.04698149748077548,0.04681373033487202,0.04665532118286438,0.04650844875515103,0.04655833710687668,0.04650356514122112,0.046479803977943074,0.04642122676799116,0.04638162392256289
27133.21,0.27603198706326376,0.25340665310688837,0.2330299763975178,0.21428685314893905,0.19738287854364628,0.18156153144460235,0.16773138564686452,0.15452298769786116,0.14288603847697748,0.13230872925161685,0.12276149206512124,0.11424865626552003,0.10667074894888107,0.09968434584968795,0.09369359658091947,0.08803974129589533,0.0832268279470737,0.07899266348177686,0.07507609627543829,0.07168793629728665,0.0686170083200075,0.06595041373371147,0.06363984356561986,0.06159082097295397,0.0598808290118861,0.05813261055362354,0.05674530593871577,0.05542808843945416,0.05421621826453492,0.053427074475066325,0.052455585063488984,0.05154865483542123,0.050983563931131244,0.05023669289163565,0.04978992061554513,0.049281660097750264,0.04900517563234029,0.0485741183463178,0.04836416159509826,0.04795586950470912,0.047770978890324015,0.04744349333421416,0.04742293762995389,0.04724970940029931,0.04708553078671425,0.04691617095740638,0.046750300227840984,0.04659368171071807,0.04644846950837262,0.04649779392915229,0.04644364109813111,0.04642014852771735,0.046362233466348775,0.04632307828594276
27090.82,0.27324949843380536,0.2508962516869858,0.2307646203376777,0.21224689770032965,0.19554620651572027,0.17991512340092922,0.16625129584561432,0.1532017391383613,0.14170473326803135,0.13125462439946042,0.12182220015362902,0.11341173781479463,0.10592496071793639,0.09902257454100205,0.0931038686840493,0.08751800539908582,0.08276297107054471,0.07857972572080145,0.07471025827636098,0.07136284355287657,0.0683288458691213,0.06569431915335486,0.06341153538570848,0.06138715388079981,0.059697725900884506,0.05797053112708644,0.056599909927424696,0.055298532991420325,0.05410123649638017,0.053321582773755614,0.05236177627672083,0.051465752588883265,0.05090745734151442,0.050169568006219356,0.04972816851367062,0.04922602022327009,0.0489528606982488,0.04852698721080974,0.0483195553525565,0.047916173291595955,0.04773350613041768,0.04740995884241489,0.04738965033645999,0.04721850531077994,0.047056301072509084,0.04688897792665774,0.04672510192141516,0.046570366863576025,0.04642690095072206,0.04647563220704111,0.04642213060586299,0.04639892055185061,0.04634170196406645,0.04630301765510908
27048.56,0.270371948658238,0.2483040691580139,0.22842944334676898,0.21014812267742544,0.19366063677406994,0.17822910405123293,0.16473971240187746,0.15185674966233828,0.14050651749993848,0.1301898173852825,0.12087780987202872,0.11257471763953336,0.10518351864773533,0.09836925009239574,0.09252610394329827,0.08701155121306284,0.08231722086498469,0.07818737989183203,0.07436731105525007,0.07106263028149894,0.06806736538564676,0.06546647170956693,0.06321283054145987,0.06121429280692861,0.059546432495299284,0.05784128753030597,0.05648816403029846,0.055203400804025686,0.05402138930127403,0.05325168883683354,0.05230413547422819,0.051419550653217384,0.05086838274530547,0.05013991349337862,0.04970414901927995,0.04920841128196986,0.048938738981082926,0.04851830230315458,0.04831351857288545,0.04791528619015134,0.04773495100452093,0.04741553420368031,0.04739548496128979,0.04722652481663843,0.04706639131902488,0.046901204263110015,0.04673942034072808,0.04658666067008471,0.046445026279648735,0.0464931354203263,0.046440316834228265,0.04641740308568245,0.04636091496497697,0.046322724509769736
27006.44,0.2674033157315234,0.24563381237558474,0.2260279080886989,0.20799376612874196,0.19172920479196082,0.17650631926761004,0.16319931544890448,0.15049054111515014,0.13929377356222158,0.1291165638413721,0.11993046243963809,0.11173963494222762,0.10444837112801637,0.09772623716937179,0.09196209523173227,0.08652210385575332,0.08189124477093124,0.07781724269367558,0.07404882437523029,0.07078882564296646,0.06783405922775573,0.06526833180436262,0.06304516174528693,0.06107364590850675,0.05942833645995358,0.05774624647766022,0.05641141833641928,0.05514402618097237,0.05397799646000851,0.05321870298808545,0.05228396133758122,0.0514113368414482,0.05086762118354584,0.050149001443739905,0.049719128868933,0.049230093919475,0.04896406781311066,0.04854931578988035,0.048347300906516025,0.047954452957881664,0.04777655605443268,0.047461458035260855,0.047441679875356545,0.04727500421284125,0.04711703585373085,0.04695408226464406,0.04679448579588526,0.04664379156345168,0.04650407218815415,0.04655153085310749,0.04649942641836534,0.0464768224828191,0.04642109812863925,0.04638342404025254
26964.44,0.26434548883948533,0.24288730426375058,0.22356177781128722,0.20578553640997885,0.1897535694192023,0.17474838156462097,0.16163167699754621,0.14910464682482222,0.13806800070230998,0.12803633203788106,0.11898159816605622,0.1109079051013272,0.1037209113441619,0.0970949084965563,0.09141319772914644,0.08605100194876744,0.08148636731463728,0.07747062625218304,0.07375609889188296,0.07054272037011272,0.06763020913459677,0.06510117336735799,0.06290979615994553,0.06096647434741221,0.05934469394875083,0.05768665900312592,0.0563709198168289,0.055121652235628024,0.05397229753680301,0.05322386248060176,0.0523024882747141,0.051442342905425195,0.050906402753129396,0.050198059766870334,0.04977433466375555,0.049292293248392155,0.04903007149721138,0.04862125071144882,0.048422124779019374,0.04803489482461184,0.04785954196849725,0.04754895006640901,0.04752945474771221,0.04736516266111481,0.047209453357531087,0.04704883011616766,0.04689151598601653,0.04674297678412535,0.04660525549141047,0.04665203546501097,0.04660067615930561,0.04657839547549034,0.04652346801766992,0.04648633269450215
26922.57,0.26120249226240344,0.2400682832039463,0.2210345334116659,0.20352667757591714,0.18773676110812318,0.17295812147246864,0.1600394528171504,0.14770155565639378,0.13683154073811649,0.12695133013544693,0.11803330457086875,0.11008150806629627,0.10300302348948268,0.09647705998548786,0.0908811316466146,0.08559989425978286,0.08110417644671722,0.07714906501410747,0.07349061956133071,0.07032575660550339,0.06745721844379397,0.0649663660404839,0.06280807423047849,0.06089409267677415,0.059296797906974466,0.05766379596110203,0.05636792179563091,0.05513751564743752,0.054005513897636366,0.0532683787085616,0.052360915403845715,0.05151375650319146,0.05098590797148253,0.05028825954256467,0.04987093183802667,0.04939616828050536,0.04913790555144877,0.04873525713898619,0.04853913760846063,0.048157754049135665,0.04798504866918875,0.047679146081417205,0.04765994510290268,0.04749813349705388,0.04734477509142219,0.047186576938608255,0.04703163793606919,0.04688534137798597,0.046749699400363665,0.04679577309025726,0.046745189206982174,0.046723244916771815,0.04666914675331678,0.04663257209899265
26880.84,0.25797846803835434,0.23718058406910641,0.2184497331257571,0.20122049340284853,0.1856818541439602,0.1711383984832585,0.1584253146395576,0.14628376002238835,0.13558672809708625,0.125863748962278,0.11708764286746945,0.10926238947891215,0.10229655032687779,0.09587443955054295,0.09036756356714579,0.08517037061416763,0.08074619665165994,0.07685402598024571,0.07325380021242944,0.07013930217979414,0.06731641329459506,0.06486519976087474,0.06274125452535108,0.060857731647200375,0.05928585587010869,0.057678841152980206,0.05640358923994827,0.05519276350076901,0.054078776174333966,0.05335337159024844,0.05246034945416434,0.051626672051305854,0.05110722358339988,0.0504206773759772,0.05000999093144897,0.0495427826552914,0.04928862986170243,0.04889238910626959,0.04869939057821056,0.04832407627178538,0.048154119286734964,0.047853084764517086,0.04783418934609208,0.047674952774048505,0.04752403487987917,0.0473683542571848,0.04721588091937476,0.047071912492087066,0.046938429090643226,0.04698376957411207,0.04693399067147326,0.046912395597802886,0.04685915834045509,0.04682316572702231
26839.23,0.25467525261618246,0.23422597174434923,0.21580907738743527,0.19886862504031871,0.18359043620914062,0.16929075023664036,0.15679075635979184,0.14485271203978714,0.13433497808863556,0.12477497037185736,0.11614596471151674,0.10845187406881086,0.10160279261713112,0.0952883258545758,0.08987375320490862,0.08476367284299736,0.08041365453733977,0.07658672236584832,0.0730468416723631,0.06998454720344967,0.06720897408414742,0.06479884649126331,0.06271050169898368,0.06085854943207139,0.059313020602844956,0.057732941813852724,0.05647906499684134,0.05528853447633583,0.05419321921447478,0.053479973477186596,0.052601919704382105,0.05178221595986842,0.051271474211604065,0.050596435527484225,0.05019263279126211,0.049733255612366516,0.04948336279307074,0.04909376361496711,0.04890400002584597,0.04853497653871362,0.048367868282481165,0.0480718795412201,0.04805330083777434,0.047896733304673304,0.047748345016181186,0.04759527382949285,0.04744535616888114,0.04730380086399363,0.04717255484050927,0.047217135350848205,0.047168190815766765,0.04714695770726465,0.04709461278458112,0.04705922346023993
26797.75,0.25129700965423996,0.23120829074812482,0.21311612329350982,0.19647436520545855,0.18146556158308597,0.1674180078452453,0.15513841401042996,0.14341086143112894,0.13307857629121406,0.12368713074521565,0.11521027181622392,0.10765184347205728,0.10092352510672072,0.0947203950978947,0.08940129225815986,0.08438131289450942,0.08010799416381625,0.07634853850629472,0.07287107303167464,0.06986277297558383,0.06713613879482724,0.06476850660058177,0.06271698352873918,0.06089768490642003,0.05937940686005645,0.05782718803923226,0.05659541959330461,0.05542588052122271,0.05434987787120227,0.05364920809131271,0.05278663617316672,0.05198138545491253,0.05147964911128234,0.05081651271734119,0.05041982983580967,0.04996855240084475,0.049723065694737445,0.04934033593401723,0.04915391825877659,0.04879140139819755,0.04862723959674423,0.04833646973252087,0.04831821860899721,0.04816441167651857,0.04801863977210977,0.047868267538421945,0.047720993227801094,0.04758193382774799,0.047453001935724624,0.04749679640197032,0.047448714857518746,0.047427856131440536,0.047376434155061896,0.04734166881571215
26756.4,0.24784715644060015,0.22813071137209476,0.21037381868738841,0.19404045712661025,0.17930978895670452,0.16552255728138335,0.1534705225827449,0.14196029899415105,0.13181948646422642,0.12260207837131054,0.1142823082451997,0.10686394881927178,0.10026031619971273,0.09417213941534916,0.08895160746189351,0.08402465578164896,0.07983052800238676,0.07614074064932455,0.07272771778169412,0.06977516599963692,0.0670990604053458,0.06477530395684197,0.06276179865858013,0.06097621434542395,0.059486072249268045,0.05796261835167956,0.056753676406961634,0.05560581063324351,0.054549747912577135,0.053862062585756765,0.053015475408085426,0.05222514718322285,0.051732708760230825,0.051081861269896965,0.05069252951211365,0.05024961491916601,0.05000867744681481,0.049633040237762854,0.049450077159287904,0.04909427827527655,0.04893315863614835,0.04864777716994686,0.04862986426688547,0.048478907605609904,0.04833583707138422,0.04818825145882273,0.048043706360206516,0.04790722393764786,0.047780681345333365,0.047823664234987656,0.04777647371306245,0.04775600153019992,0.0477055324795192,0.047671411393611196
26715.18,0.24432912026100864,0.22499640766470363,0.207585109548634,0.19156963699823693,0.1771256653242949,0.16360676845665273,0.15178929719244094,0.14050309200766603,0.1305596456382591,0.12152163189267537,0.11336378578215348,0.10608980661302597,0.09961469758186241,0.093645012296374,0.08852608525322242,0.0836950246599412,0.0795825253393524,0.07596455068974484,0.07261795398048737,0.06972286641120745,0.067098844679499,0.06482031447759681,0.06284599714467082,0.06109516487126769,0.05963402475333356,0.05814022116686221,0.056954808325873754,0.0558292829573135,0.05479377391948355,0.0541194727087977,0.05328936228388236,0.05251441586859664,0.05203156155738565,0.05139338122462626,0.05101162685908588,0.05057733251746321,0.05034108430484365,0.0499727579570742,0.04979335580827906,0.04944448168098188,0.049286497842309984,0.0490066706296854,0.04898910635755379,0.04884108769918012,0.04870080168364463,0.04855608846475111,0.048414356583621296,0.04828053045824189,0.04815645070857569,0.0481985970412111,0.04815232496759541,0.04813225122579636,0.048082764431983956,0.04804930742971802
26674.08,0.24074545087904875,0.22180776823621096,0.20475223935067902,0.18906401479224497,0.17491518025592995,0.16167251825051673,0.1500965162110889,0.13904092476387173,0.12930065521908488,0.12044731737614899,0.11245616249187787,0.10533081428379053,0.09898801270852758,0.09314030743431764,0.0881259766552229,0.08339363028178302,0.07936516264620237,0.07582111494038815,0.07254290004437836,0.06970696849379365,0.06713656402750567,0.06490459157972864,0.06297061594640997,0.061255558848789665,0.05982427455734245,0.05836099421784502,0.05719980320175994,0.056097275963014816,0.055082925729723606,0.05442240267740809,0.05360925409790857,0.05285014234859872,0.0523771543153422,0.05175201407439081,0.051378060187366015,0.05095263988619202,0.05072121898996549,0.05036041874280377,0.05018468236114489,0.04984293686256888,0.049688181145565294,0.04941407170949334,0.049396866332347016,0.04925187217472245,0.04911445265699025,0.04897269639800811,0.048833860558400076,0.048702768934338996,0.04858122453595848,0.048622509682470276,0.048577183097233224,0.04855751952701507,0.048509043908730134,0.048476270541416226
26633.11,0.23710042097560724,0.21856871057091828,0.20187880568305594,0.18652689384865934,0.17268137171504094,0.15972259624605248,0.14839475210141018,0.13757616236599343,0.12804469762070858,0.1193811511818727,0.11156130485181845,0.10458870466544964,0.09838187544753411,0.09265952901701055,0.08775269180656411,0.08312179402560277,0.07917968574312628,0.07571161274902155,0.07250367383469156,0.06972853691777675,0.06721323490904955,0.06502910985987984,0.06313659338664909,0.061458302433102775,0.060057700971132895,0.058625789369071236,0.05748949111967832,0.056410599056322654,0.05541799372404402,0.05477163048351513,0.05397591359061597,0.053233075125724526,0.052770226665197165,0.05215848772511043,0.05179255038896692,0.05137624993815047,0.0511497900744308,0.05079672440000574,0.05062475532681495,0.05029033591916309,0.05013889774243004,0.04987066446466946,0.049853827923858604,0.049711942045309127,0.04957746842704263,0.049438751035424354,0.049302891457358125,0.04917461007999018,0.049055671261836964,0.04909607136746769,0.049051716460529575,0.049032474423598364,0.04898503799028775,0.048952967194536096
26592.27,0.23339744707337579,0.2152823836541672,0.19896771658341006,0.18396096057367728,0.17042672622372262,0.15775930188297674,0.14668614076606304,0.13611078453160094,0.12679361495749095,0.11832485035090282,0.11068081700999996,0.10386498124446278,0.09779769967900687,0.09220400831259161,0.0874074911366876,0.08288070946580842,0.07902723129336835,0.07563713071124639,0.07250131563487161,0.06978857190269139,0.06732982123092247,0.06519480169321265,0.06334483451879591,0.0617042764485768,0.06033516459896572,0.05893544655267657,0.05782469560733047,0.05677006018926223,0.05579977152449211,0.05516794041779279,0.054390113565126415,0.05366397627893553,0.053211534003892495,0.05261354874221548,0.05225583874637944,0.05184889794581109,0.05162752956137155,0.05128240183469732,0.05111429912863488,0.05078739844618655,0.05063936504205379,0.050377162431951186,0.05036070442576134,0.05022200855624443,0.05009055829774634,0.049954959678318506,0.049822154620445716,0.04969675738318176,0.049580492657109516,0.04961998445034724,0.04957662677128845,0.049557817351558064,0.0495114474278415,0.049480097677264856
26551.55,0.22963899536518498,0.21195108930739034,0.19602112583810685,0.18136823258624352,0.16815313859477943,0.15578441503316343,0.14497236160192295,0.1346463746995238,0.12554890612667574,0.1172798369371045,0.10981605166030714,0.10316093486958466,0.09723672119875769,0.09177493036116469,0.08709151616334153,0.08267147704530264,0.07890886477436754,0.07559870354360615,0.07253683170788745,0.06988805509677189,0.06748728233129139,0.06540260704527923,0.0635962625222791,0.061994389188641065,0.06065756131130359,0.05929084893844434,0.05820628975583307,0.05717652288346134,0.056229113848547424,0.05561218146464865,0.054852695948047904,0.05414368114605792,0.053701907563910245,0.05311802293222448,0.052768747820354164,0.052371402777448915,0.052155254310423386,0.05181826477491444,0.05165412596932017,0.051334933680142546,0.05119039093772303,0.050934371125466366,0.050918301202847384,0.0507828758138301,0.0506545251826575,0.0505221240098599,0.05039245052579343,0.05027001018422222,0.0501564870071286,0.0501950475747997,0.05015271227978424,0.05013434639049677,0.050089069880245314,0.05005845936399689
26510.95,0.22582839269977514,0.2085778895004714,0.1930418568636082,0.17875131387370263,0.1658630149176828,0.15380015656272583,0.14325547356309712,0.13318483719077714,0.12431233921341914,0.11624775519517112,0.10896854128620928,0.10247799836298363,0.09670028411303008,0.09137355747789475,0.08680595906691096,0.08249522275376907,0.07882565583016463,0.07559735132001619,0.0726111962756972,0.07002792105617768,0.06768651681440921,0.06565339330202967,0.06389171773278801,0.062329457000708584,0.06102568743637589,0.059692772387895804,0.058635033185282535,0.05763073133811407,0.05670675070782178,0.05610507439704614,0.05536437013894248,0.0546728885090583,0.054242039511596105,0.05367259371772946,0.05333195580303966,0.05294443667491517,0.05273363332658411,0.0524049771791897,0.05224489734940192,0.0519335983416132,0.05179262998547218,0.05154294126731707,0.05152726873656948,0.0513951922715048,0.051270015613146196,0.05114088857869261,0.051014421780166866,0.050895009256316015,0.05078429338507327,0.050821900391454004,0.05078061200266895,0.05076270028203474,0.050718543411097376,0.05068868985993364
26470.48,0.22196990455836363,0.20516667026605617,0.19003345395612933,0.17611343439209903,0.16355930165259475,0.1518092075926463,0.14153792582574548,0.13172839966400682,0.12308594671355677,0.11523046022930805,0.10813998087557847,0.10181772394410296,0.09618981355248657,0.09100119762475722,0.08655202733875479,0.08235305926198562,0.07877863641436017,0.07563403498307399,0.07272530459630631,0.07020900821621867,0.06792831161317545,0.06594790267501234,0.06423190361139103,0.06271014898177175,0.061440183392968174,0.060141828000514624,0.0591115137287323,0.058133251295271804,0.05723322752014032,0.05664715139811146,0.05592565202812624,0.05525209904816218,0.054832421050058616,0.05427773977609459,0.053945933879000145,0.053568462298757225,0.05336312463349117,0.05304298984191603,0.052887060542096805,0.05258383285636484,0.05244651951027448,0.052203304690229366,0.05218803851491479,0.05205938651205198,0.05193745541856293,0.05181167637384022,0.05168848859077821,0.05157217218003244,0.05146432693616477,0.05150095887274928,0.05146074100418675,0.051443293696423156,0.051400281719357725,0.05137120220736517
26430.13,0.2180658838038732,0.20171962051196815,0.1869979583633506,0.17345649956655945,0.1612437817295291,0.1498132364031156,0.13982128644953026,0.13027853446385934,0.12187111664426535,0.11422926340793235,0.10733161261251728,0.10118129210854845,0.09570643509922107,0.09065892575668547,0.08633075252167852,0.08224597714194133,0.07876876222203538,0.07570967954487261,0.07288005330029682,0.0704321886550832,0.06821351655221518,0.06628696566530191,0.06461763391555313,0.06313726404099748,0.06190183569874399,0.060638789625451626,0.05963649518219248,0.05868483700569216,0.05780928975441037,0.05723915221819996,0.05653727432603005,0.05588203890170581,0.05547377422268736,0.054934177738488126,0.05461139544185636,0.05424418935947215,0.054044435938089413,0.053733007346369904,0.053581318609223966,0.05328633732751685,0.05315275827543441,0.05291615778437474,0.052901306779097344,0.052776153521382596,0.052657538395093816,0.05253517996421822,0.052415342324556226,0.052302189187359883,0.052197276840107325,0.052232912555820514,0.05219378842905265,0.05217681560813751,0.05213497335981875,0.052106684677344806
