Wavenumber,Fit_First,Fit_Last
33087.33,0.0842688410084097,0.11288461232515357
33024.31,0.08599294295913264,0.11255676830819022
32961.54,0.08777102244066874,0.11221615356001664
32899.0,0.08960538496932023,0.11186312140118564
32836.7,0.09149715669080986,0.11149617461497359
32774.63,0.09344767550143149,0.11111167628652163
32712.8,0.09545724326999612,0.1107042235274473
32651.2,0.09752636518486159,0.1102666759884467
32589.83,0.09965479416509568,0.1097907435322746
32528.7,0.10184147633704818,0.10926751577254461
32467.79,0.10408599839428273,0.10868767657585252
32407.11,0.10638645208303445,0.10804260710093881
32346.65,0.10874126566958338,0.10732450765487625
32286.42,0.1111477118124689,0.10652735697569145
32226.42,0.11360308353988477,0.10564703654334086
32166.64,0.11610478685623248,0.10468159799955522
32107.08,0.11864957543890753,0.10363176344206154
32047.73,0.12123445117538481,0.10250067416909346
31988.61,0.12385499135872084,0.10129460033158413
31929.71,0.1265080497457055,0.10002159820577941
31871.02,0.12919057568579992,0.09869171597983818
31812.55,0.1318987725662118,0.09731708598665884
31754.29,0.1346300188383011,0.09591055680334984
31696.24,0.137381579997586,0.09448588024507742
31638.41,0.14015065703738938,0.09305722879773279
31580.79,0.14293588086561937,0.09163796261907008
31523.38,0.1457359274371033,0.09024092728398883
31466.17,0.14855050172949955,0.08887759336219626
31409.17,0.15137885930127742,0.08755847207088369
31352.38,0.15422124419415872,0.08629216225631785
31295.79,0.15707886134887394,0.08508525304858415
31239.41,0.15995229619283952,0.08394291980632361
31183.23,0.16284345165169042,0.08286809864952127
31127.25,0.16575393684286374,0.08186221421326854
31071.48,0.16868493997695735,0.08092526968647672
31015.9,0.17163923258554994,0.08005537444712442
30960.52,0.17461791531629633,0.07924996734156972
30905.34,0.17762241877326965,0.07850536331861149
30850.35,0.18065444980929668,0.07781703955590868
30795.56,0.18371426717782294,0.07718023926468658
30740.96,0.1868028268382013,0.07658967787866168
30686.56,0.18991950169880562,0.07604019667741488
30632.35,0.1930643130731667,0.07552648843611419
30578.33,0.19623621279998318,0.07504354841476246
30524.5,0.19943364133529237,0.07458666528862228
30470.86,0.20265453594840285,0.0741514960326985
30417.41,0.20589634955043545,0.07373411467618805
30364.15,0.2091560784992126,0.07333103769329148
30311.07,0.21243091689970042,0.0729391562456982
30258.17,0.21571707057122078,0.07255587456314345
30205.46,0.2190097786504387,0.07217907808358998
30152.94,0.2223046062827942,0.07180695665304807
30100.6,0.22559750906013562,0.07143796856631818
30048.43,0.22888425471640692,0.07107086726394526
29996.45,0.23215857421931702,0.07070486612765521
29944.65,0.23541599135864932,0.07033917251157432
29893.03,0.23865134896967416,0.06997322720611837
29841.58,0.24186010474054015,0.0696065239308659
29790.31,0.245036498293223,0.06923878828977759
29739.22,0.24817547060895373,0.06886973507926897
29688.3,0.2512726761339278,0.06849904069124325
29637.56,0.2543226844917487,0.06812654070653623
29586.99,0.2573214387368005,0.06775192280397169
29536.59,0.26026445561739636,0.0673749339507721
29486.36,0.26314745605108036,0.06699530048043288
29436.31,0.26596582207694985,0.06661280114621485
29386.42,0.26871684813526653,0.06622695994316205
29336.7,0.27139636593530736,0.06583750660211184
29287.15,0.2740010087336311,0.06544407614147327
29237.77,0.27652763800110797,0.06504629101431857
29188.55,0.27897382378391106,0.06464368624225496
29139.5,0.28133633201022884,0.06423596263820398
29090.61,0.28361309437083665,0.06382266874216481
29041.89,0.28580126364630226,0.06340354323100646
28993.33,0.28789905320236014,0.06297818641361291
28944.93,0.28990432371426794,0.0625463241393276
28896.69,0.29181503293729616,0.0621077333655688
28848.62,0.2936288441115447,0.06166234455807873
28800.7,0.29534459381829126,0.061209877527188025
28752.94,0.2969600064561749,0.06075040471001035
28705.34,0.2984732048671517,0.06028398884651096
28657.9,0.2998823090157847,0.05981078031112892
28610.62,0.301185425572518,0.05933102165341735
28563.49,0.30238088455144674,0.05884494715743427
28516.51,0.303466684948427,0.05835298857336855
28469.69,0.3044406099503099,0.05785578476088066
28423.03,0.305300700259133,0.05735397234197209
28376.51,0.3060452984291803,0.05684806879278067
28330.15,0.30667207977432726,0.05633912286976176
28283.94,0.3071792547526928,0.055827954083421685
28237.88,0.307564928323187,0.055315583516461014
28191.97,0.3078272989473538,0.054803121674657146
28146.21,0.3079646866080349,0.054291763771445165
28100.59,0.30797554959607765,0.05378267292866501
28055.13,0.30785853044634826,0.05327742049826897
28009.81,0.30761242857696575,0.0527771997203019
27964.63,0.3072362367308419,0.052283489317078956
27919.61,0.30672944982118827,0.05179803704310274
27874.72,0.30609128084898185,0.051322097590071544
27829.99,0.30532198761995905,0.05085760582022157
27785.39,0.3044211744335855,0.0504058996837736
27740.94,0.3033896148250079,0.04996885956602311
27696.63,0.3022277857036642,0.04954807883208743
27652.46,0.3009366412794865,0.04914526488898625
27608.43,0.2995174181107703,0.04876212967307423
27564.54,0.29797162339400585,0.048400382969806255
27520.79,0.29630102003367337,0.04806172595653919
27477.18,0.29450760907522544,0.0477478449810813
27433.71,0.2925936101360038,0.04746040559024529
27390.38,0.2905614404939187,0.04720104682897345
27347.18,0.2884131822119861,0.04697132614283772
27304.12,0.2861520391621571,0.046772877997790854
27261.19,0.28378032799603414,0.04660719744918377
27218.4,0.2813015576178542,0.04647581930262905
27175.74,0.2787182021439527,0.046380160957274374
27133.21,0.27603335634292037,0.04632163185780912
27090.82,0.2732508512468109,0.04630158862139691
27048.56,0.2703732842008878,0.046321313719466246
27006.44,0.26740463321652225,0.04638203232501112
26964.44,0.26434678748354795,0.046484960881740096
26922.57,0.2612037712995473,0.046631220997849866
26880.84,0.2579797267211864,0.04682183612700176
26839.23,0.2546764902016406,0.04705791614626955
26797.75,0.2512982254185765,0.04734038455231738
26756.4,0.24784834967501543,0.04767015092952711
26715.18,0.2443302902720289,0.04804807149749033
26674.08,0.24074659698295323,0.048475059863288185
26633.11,0.23710154251017151,0.04895178247004339
26592.27,0.23339854339256677,0.04947893958883961
26551.55,0.2296400658329173,0.050057328583563036
26510.95,0.22582943669599387,0.050687587042481524
26470.48,0.2219709214859779,0.051370127983627153
26430.13,0.21806687307571473,0.05210563966757165
26389.91,0.21412155223346324,0.052894412051227975
26349.81,0.2101372730657158,0.053737068650151903
26309.82,0.20611632112272807,0.054634247605493215
26269.96,0.20206404810727752,0.05558586909961684
26230.23,0.1979838914142554,0.056592224696087066
26190.61,0.19387728624998227,0.05765412652041031
26151.11,0.1897488438825475,0.05877160935489872
26111.73,0.18560226126374962,0.05994493319846577
26072.46,0.18144028010839322,0.061174661480872826
26033.32,0.1772689250382723,0.062460395669086205
25994.29,0.1730900541661795,0.06380300684175648
25955.38,0.16890878147513552,0.0652023741857715
25916.59,0.1647291906933503,0.06665868173128314
25877.91,0.16055428729126667,0.06817249395122439
25839.35,0.15638920548002883,0.06974358598218681
25800.9,0.15223686188699395,0.07137250506417392
25762.57,0.14810224518511503,0.07305893620679785
25724.35,0.14398807489942136,0.07480339358522739
25686.24,0.13989802528175113,0.07660593949871387
25648.25,0.13583670251382585,0.07846610156228781
25610.36,0.13180537250130545,0.08038484985278684
25572.59,0.12780944062382676,0.0823611317207103
25534.94,0.12385205706168523,0.08439483263222163
25497.39,0.11993420578904022,0.08648695335288914
25459.95,0.11605997404856666,0.08863687670737268
25422.62,0.11223236810833002,0.09084452123323944
25385.4,0.10845439161293771,0.0931098189232698
25348.29,0.10472906113332253,0.0954327230565344
25311.29,0.10105941070376029,0.09781321346868073
25274.4,0.09744848376936853,0.10025129847266104
25237.61,0.09389835471493711,0.10274770033222046
25200.93,0.090413000368677,0.10530182267148232
25164.36,0.0869953274396564,0.10791373198989106
25127.89,0.08364720125564418,0.11058423383023776
25091.53,0.08037215970589347,0.11331267007894702
25055.28,0.07717256622646652,0.11609905428642844
25019.12,0.07404879687601933,0.11894494337840905
24983.08,0.07100523771864768,0.12184790602513829
24947.13,0.0680407977848241,0.12481021638731232
24911.29,0.06515822073441078,0.12783003445313734
24875.55,0.062357376743272276,0.1309079059001219
24839.92,0.0596393344488401,0.13404260152883685
24804.39,0.057003243460710555,0.13723457362973276
24768.95,0.05444799715688632,0.1404843055462193
24733.62,0.05197434930916333,0.1437894964906141
24698.39,0.04958064878241313,0.1471505842198147
24663.26,0.04726581383686642,0.15056711576116677
24628.23,0.045028673346393024,0.15403867218364153
24593.3,0.04286803636700367,0.15756488057061083
24558.47,0.04078275225812754,0.16114541907854738
24523.74,0.038771755956921866,0.16478001380721002
24489.1,0.03683354490430522,0.16846950129318697
24454.57,0.03496840436721425,0.17221152910119045
24420.13,0.03317452672296251,0.17600803007900803
24385.78,0.031451319943153276,0.17985877964313152
24351.54,0.029799173764814547,0.18376117233868497
24317.39,0.028216496596082732,0.1877170045234645
24283.33,0.02670265360634892,0.19172569557605623
24249.37,0.025257308443508705,0.1957852791914481
24215.51,0.023879486439040785,0.19989474001899646
24181.73,0.022567246510016407,0.20405534024911193
24148.06,0.02132035546426163,0.20826199607694612
24114.48,0.02013637689549836,0.21251561600788027
24080.99,0.019013383260972468,0.21681452234985274
24047.59,0.017949158121274664,0.221156943452707
24014.29,0.01694150410089513,0.22553974547438094
23981.07,0.015987079549869533,0.22996377417024752
23947.95,0.015083528399360904,0.23442466480233884
23914.92,0.014227498190912995,0.23892218308759064
23881.99,0.01341612654696135,0.24345357933730793
23849.14,0.012645866165528577,0.2480204674262544
23816.38,0.011914057059402358,0.2526205876061186
23783.71,0.011218018887445506,0.25725329730956153
23751.14,0.01055557809962638,0.26191674384871416
23718.65,0.009924318766937322,0.2666135658614689
23686.25,0.009322830783210433,0.2713422446335052
23653.94,0.008749888176088658,0.27610274500705284
23621.71,0.0082044660107983,0.2808965017822587
23589.58,0.0076863604214647985,0.28572036826642366
23557.53,0.007194958357035378,0.2905769756811562
23525.57,0.0067303105979865255,0.29546417857658286
23493.69,0.006292266180864305,0.30038252874822624
23461.91,0.005881102085627598,0.3053275470610061
23430.2,0.005496393030779752,0.31030210346436327
23398.59,0.005138351367510034,0.3152992671500636
23367.05,0.004806317111774355,0.32032114913633514
23335.61,0.004500072647755536,0.32535998307385455
23304.24,0.004218543008499716,0.3304172933829539
23272.97,0.003960940844935573,0.3354847548308718
23241.77,0.0037256740970696726,0.34056362755298064
23210.66,0.003511272736658187,0.345647056753536
23179.63,0.003315768496366924,0.3507331567878033
23148.69,0.003137096974319078,0.3558169526446838
23117.83,0.0029729043798725637,0.3608970102711156
23087.04,0.0028207649134318388,0.36597222045776046
23056.35,0.0026784500271932253,0.37103522142367346
23025.73,0.002543556730862696,0.3760888947885369
22995.19,0.002414092193564807,0.38112985088444046
22964.74,0.0022883738259235177,0.3861549749041885
22934.37,0.0021650328752457074,0.39116465677007944
22904.07,0.0020431526769141353,0.39615939521602245
22873.86,0.0019224074974265911,0.40113475272761623
22843.72,0.0018027701389370372,0.4060927826896116
22813.67,0.001684788926141757,0.41102875086418433
22783.69,0.0015692026975177072,0.4159441984150229
22753.79,0.0014571309001999752,0.420835360609758
22723.97,0.0013498208576311268,0.42569968662762003
22694.23,0.001248591676625484,0.43053417033614344
22664.57,0.0011547449491536715,0.43533535600412965
22634.98,0.0010694591328387249,0.44010098189957303
22605.48,0.0009938368227639458,0.4448236142871741
22576.04,0.0009286384479192104,0.4495035758229798
22546.69,0.000874513756394387,0.4541314863129377
22517.41,0.0008317183689396414,0.45870590720256754
22488.21,0.0008002552657428543,0.4632208094975407
22459.08,0.0007797749463498006,0.46767355823199536
22430.03,0.0007696091510874339,0.4720588666047218
22401.05,0.0007687430090519826,0.4763750262502126
22372.15,0.0007758444205997983,0.48061796742611934
22343.32,0.000789293908425294,0.4847872801620065
22314.57,0.0008072282762064685,0.48888037547430496
22285.89,0.0008276309061603731,0.49289826423922317
22257.28,0.0008484076037530616,0.4968411881725371
22228.75,0.0008674903031198746,0.500708656452362
22200.29,0.0008829718263515386,0.5045034142545353
22171.9,0.0008931933550557302,0.5082271841752631
22143.59,0.0008968495378769971,0.5118806195111301
22115.34,0.0008930670366995645,0.5154682761541408
22087.17,0.0008814480806488164,0.5189894570708474
22059.08,0.0008620879680507819,0.5224457640794182
22031.05,0.0008355252031905945,0.5258407442574279
22003.09,0.000802730236217602,0.5291736519748484
21975.21,0.0007650171663182468,0.5324431176364676
21947.39,0.0007238994355605305,0.535650501931881
21919.65,0.0006810869207991794,0.5387916953385353
21891.97,0.0006382724201286837,0.5418663329162228
21864.37,0.0005971639439599568,0.54486877215623
21836.83,0.0005592901677159035,0.5477970395299333
21809.37,0.00052606019332925,0.5506442331021376
21781.97,0.0004986155475540827,0.5534071438298753
21754.64,0.00047789222939406846,0.5560790755541729
21727.39,0.00046455726161146686,0.5586532503753617
21700.19,0.0004589942158077978,0.5611265571957083
21673.07,0.000461331174052099,0.5634904383540631
21646.02,0.0004714004332988278,0.5657403144860282
21619.03,0.0004887599030249007,0.5678718517457133
21592.11,0.0005126710013931838,0.5698796104664293
21565.25,0.0005421302669066565,0.5717602909879087
21538.47,0.0005758390596717833,0.5735091890719982
21511.75,0.0006123169357926263,0.5751250126692832
21485.09,0.0006498817971748177,0.5766057282991309
21458.5,0.0006867234976442083,0.5779495061740197
21431.98,0.0007210176101427939,0.5791557860026159
21405.52,0.0007510164948638914,0.5802249560195337
21379.13,0.0007751110904541784,0.5811570279300702
21352.8,0.0007919686223439869,0.5819531543820124
21326.54,0.0008005782411814384,0.5826141109955012
21300.34,0.0008003360597516692,0.5831413998771137
21274.21,0.0007910664651337697,0.5835361402522785
21248.14,0.000773025755099825,0.5837997808856001
21222.14,0.0007468906875044889,0.5839334152759523
21196.19,0.000713665323665152,0.5839381000961791
21170.31,0.0006746856610245902,0.5838145745026473
21144.5,0.000631468558270837,0.5835634941066609
21118.75,0.0005856192983699127,0.5831851033014721
21093.06,0.000538779504122029,0.582679445612843
21067.43,0.0004925350920663836,0.5820463749890191
21041.86,0.00044835274406447643,0.5812856063163712
21016.36,0.00040754855109962046,0.5803971532093202
20990.92,0.0003712090475359867,0.5793803825003532
20965.54,0.0003402290767005967,0.5782350109664939
20940.22,0.0003152911829605391,0.5769609145021948
20914.96,0.00029687009511352466,0.5755582075663521
20889.76,0.00028524035373075706,0.5740273169297087
20864.63,0.0002804841579233898,0.5723697319213038
20839.55,0.0002824913894315715,0.5705853662810161
20814.54,0.0002909680018912367,0.5686773428230237
20789.58,0.00030544154832784964,0.5666463256465801
20764.69,0.00032523475738627136,0.56449662540216
20739.85,0.000349514083120662,0.5622296808578883
20715.07,0.00037724973469991985,0.5598499501839398
20690.35,0.00040726614702658474,0.5573614592890549
20665.7,0.0004382550909486001,0.5547696536246254
20641.09,0.00046888398558956094,0.5520759589196551
20616.55,0.0004977265121048978,0.549288431344268
20592.07,0.0005234535074910588,0.5464109346060547
20567.64,0.0005448461198290916,0.5434471807893237
20543.28,0.0005608415090732183,0.5404044522849053
20518.97,0.0005706471342906163,0.5372849266323556
20494.71,0.0005737344858315384,0.5340929088989029
20470.52,0.0005698929874688708,0.5308350829959991
20446.38,0.0005592311307447667,0.527512383089745
20422.3,0.000542166662914722,0.5241292818906086
20398.28,0.000519389746478661,0.5206883852926989
20374.31,0.0004918014298547538,0.5171902579985139
20350.4,0.00046048774076318943,0.5136377707568283
20326.54,0.0004266090797951622,0.5100302598105074
20302.74,0.0003913860074159404,0.5063694805266115
20279.0,0.0003559982267048869,0.5026551631330374
20255.31,0.00032153209602475203,0.4988849206571098
20231.67,0.0002889735902868564,0.49505742811486614
20208.1,0.00025919200313710467,0.4911742833750997
20184.57,0.000232838659221344,0.48722853402717786
20161.1,0.00021047158420871794,0.4832212324988599
20137.69,0.00019247296664512268,0.47915000534474544
20114.33,0.0001790836592253603,0.47501061877279077
20091.02,0.00017043360414017506,0.47080054122873294
20067.77,0.00016654584123997995,0.46651919916050827
20044.57,0.00016734162867094692,0.46216255828383623
20021.43,0.00017265456586996553,0.45773057291947344
19998.34,0.00018223510523817974,0.453219747053052
19975.3,0.00019574820262847567,0.4486288526472184
19952.32,0.0002127624818263897,0.4439591817326832
19929.38,0.00023277960654341075,0.4392064287619246
19906.5,0.00025517993273827005,0.4343750540997621
19883.68,0.00027927465693151085,0.4294660802753002
19860.9,0.0003043264482747263,0.42447671321090075
19838.18,0.00032950119884125846,0.41941345300324756
19815.51,0.0003539693469678383,0.4142768563375787
19792.89,0.0003768934432084894,0.40907024561495897
19770.32,0.0003974746112199946,0.40379751490703236
19747.81,0.00041498265426821935,0.3984654821246871
19725.34,0.00042882140821416925,0.3930743406653389
19702.93,0.0004385092449322654,0.3876342684121113
19680.57,0.00044374952552422733,0.38214865610438314
19658.25,0.0004444172856837326,0.3766211309870043
19635.99,0.00044057033638529456,0.3710630401583574
19613.78,0.0004324432138269919,0.3654785229085938
19591.62,0.00042042589598516604,0.35987433074808695
19569.51,0.0004050386464054077,0.3542572958662709
19547.45,0.00038689947887961783,0.3486342657625844
19525.44,0.00036668838993170666,0.3430120396959557
19503.47,0.0003451012269748881,0.337394750868902
19481.56,0.0003228559569392405,0.33179403923336287
19459.7,0.00030060409045010834,0.3262136532695177
19437.88,0.0002789370085606314,0.3206570877053033
19416.12,0.000258399881575931,0.3151351650580338
19394.4,0.00023941444194170065,0.3096481957514652
19372.73,0.00022234367144794174,0.30420373183759897
19351.11,0.0002074562443576884,0.29880637972883267
19329.54,0.00019494318742952955,0.2934603242145749
19308.02,0.00018492722680609245,0.2881693161111097
19286.54,0.0001774701225366975,0.2829342399538252
19265.12,0.00017259507226779399,0.27776284078089775
19243.73,0.00017027303125738167,0.27265034833183976
19222.4,0.00017045066939468397,0.26760597972888933
19201.12,0.00017303702023747567,0.26262892999610904
19179.88,0.00017791573305156008,0.25771810413226864
19158.69,0.00018493602253225638,0.25287668734382673
19137.54,0.0001939195577965134,0.2481029224475614
19116.44,0.00020464495262631158,0.2433992750316159
19095.39,0.00021685661160108474,0.2387656218615724
19074.38,0.00023026838042277954,0.2341994210384667
19053.42,0.0002445464808072863,0.22970227752227934
19032.51,0.00025933232991580196,0.22527338564262392
19011.64,0.00027425197035285274,0.220909699102088
18990.82,0.0002889047572380411,0.2166122479682052
18970.05,0.0003028976527949297,0.21237982929824023
18949.31,0.0003158642306909224,0.20820716994826147
18928.63,0.0003274352650629646,0.2040990233208816
18907.99,0.00033731495478510435,0.2000500757103076
18887.39,0.0003452486326442457,0.196059064577434
18866.84,0.00035104307042982104,0.19212665223297704
18846.34,0.00035458052406466055,0.18825157193358996
18825.87,0.0003558155715199114,0.18442890585928723
18805.46,0.00035476957164369457,0.18066315866254815
18785.08,0.0003515291607090646,0.17694778188303306
18764.76,0.0003462436060528455,0.17328732619527962
18744.47,0.00033909533266570963,0.16967556887491994
18724.23,0.00033031357147000786,0.16611538843762633
18704.03,0.0003201383417303739,0.16260441893303118
18683.88,0.0003088274362475626,0.1591438984770292
18663.77,0.0002966255987820823,0.15573171458354823
18643.7,0.0002837710339721606,0.15236760440232633
18623.68,0.00027049043974952533,0.149053046675825
18603.7,0.00025697435928869074,0.1457862782914899
18583.76,0.00024339429111716295,0.14256730520119748
18563.86,0.00022989596643055384,0.13939620772668615
18544.01,0.00021660712365218006,0.13627469358831418
18524.2,0.00020361960000866029,0.13320135986434534
18504.43,0.00019101278085337014,0.13017645344756024
18484.7,0.00017885007278629385,0.12720025703071497
18465.02,0.00016718787546847464,0.12427455462299342
18445.38,0.0001560604145256567,0.12139815022055726
18425.78,0.00014550033368282496,0.11857137299198847
18406.22,0.00013553387246590033,0.11579454860507313
18386.7,0.00012618160042126647,0.11306799030412015
18367.22,0.00011745849853252532,0.11039199054158591
18347.79,0.00010937751495895675,0.10776815190971288
18328.39,0.00010193245661667711,0.10519400177767851
18309.04,9.512535908718556e-05,0.1026723799514708
18289.73,8.893793109103738e-05,0.10020208629735614
18270.46,8.334656840864268e-05,0.09778320726561643
18251.23,7.831809381924646e-05,0.0954157732689172
18232.04,7.381000906282494e-05,0.09309975552108071
18212.89,6.977132462153367e-05,0.09083506365206004
18193.78,6.614397338133858e-05,0.08862154407664773
18174.71,6.286475562365182e-05,0.08645897908661287
18155.68,5.9867708824952165e-05,0.0843470866292487
18136.69,5.7086751397637316e-05,0.08228552072968706
18117.74,5.445841906328257e-05,0.08027387250979788
18098.83,5.1924499059034406e-05,0.07831167175297571
18079.95,4.943305510101235e-05,0.07639738683806595
18061.12,4.694556828243336e-05,0.07453245912692412
18042.33,4.443034690753001e-05,0.07271522265155787
18023.58,4.186842298845774e-05,0.07094498648943377
18004.86,3.925074757295345e-05,0.06922010233293364
17986.18,3.6581654423443625e-05,0.06754074311093157
17967.55,3.387491940366257e-05,0.06590695246882056
17948.95,3.11475195371293e-05,0.0643161186144336
17930.39,2.8426315559468315e-05,0.06276823961189451
17911.87,2.5740068386513192e-05,0.061262397979620756
17893.38,2.3117324387466784e-05,0.05979687019609976
17874.94,2.0590069111366997e-05,0.05837228058286229
17856.53,1.818221518288617e-05,0.056986107004041775
17838.16,1.591796707726253e-05,0.055638142826418026
17819.83,1.381534128876548e-05,0.054327390888990884
17801.53,1.188604244760755e-05,0.05305216168650403
17783.28,1.0139462436074482e-05,0.051812845812808914
17765.06,8.575755421289668e-06,0.050607083512642904
17746.87,7.192549627369248e-06,0.04943392909099474
17728.73,5.984643926156441e-06,0.04829368303782228
17710.62,4.940723490039352e-06,0.04718410864278437
17692.55,4.04910175952394e-06,0.04610487546580392
17674.52,3.295796757431156e-06,0.045055031334854084
17656.52,2.665687928024492e-06,0.04403308030086711
17638.56,2.144247240969233e-06,0.04303869395420864
17620.63,1.716664581984437e-06,0.042070440916579056
17602.75,1.369620355418701e-06,0.04112852415612977
17584.89,1.0898789852363826e-06,0.040210527142877914
17567.08,8.665307593195929e-07,0.03931717863032002
17549.3,6.8924381313581e-07,0.03844666636554502
17531.56,5.494428008940537e-07,0.037598713288963755
17513.85,4.396728483111577e-07,0.03677209833973708
17496.18,3.538305838768358e-07,0.03596656955972545
17478.54,2.8678834615807067e-07,0.03518097640018527
17460.94,2.344623003109886e-07,0.03441509404829999
17443.37,1.9351960519790228e-07,0.03366784115923652
17425.84,1.6137123007025223e-07,0.03293902105740152
17408.35,1.35967871930736e-07,0.032228021508370966
17390.89,1.1571442019464643e-07,0.03153386129292667
17373.47,9.941108254949403e-08,0.03085638633527112
17356.08,8.612695427070218e-08,0.030194678258669037
17338.72,7.516812438749271e-08,0.02954824168670701
17321.4,6.601762589396472e-08,0.028916962306830517
17304.11,5.827805007704617e-08,0.02830000935963883
17286.86,5.1660491474582e-08,0.027697293433252473
17269.65,4.594414112188288e-08,0.027108376592385585
17252.46,4.095729170387686e-08,0.026532176474394015
17235.32,3.658284156977247e-08,0.0259693079609848
17218.2,3.271646128055097e-08,0.025418411803969237
17201.12,2.9287905269376333e-08,0.02487978375189402
17184.07,2.6235705012751468e-08,0.024352766116525898
17167.06,2.3513884020485082e-08,0.023837340642740203
17150.08,2.1081775385223716e-08,0.02333289101148226
17133.14,1.8908346706782966e-08,0.022839414567750217
17116.22,1.6963803240121068e-08,0.022356050047415036
17099.34,1.5227124320641458e-08,0.02188310205846802
17082.5,1.3677721238273229e-08,0.021420298792313643
17065.69,1.2296731145826823e-08,0.020967112706544486
17048.91,1.1068325309575843e-08,0.020523309086882227
17032.16,9.978234303559069e-09,0.020088662600418885
17015.45,9.01397500317035e-09,0.019663208979546078
16998.77,8.1628382283093e-09,0.01924647846788714
16982.12,7.413581491412865e-09,0.018838271146094893
16965.5,6.7555786722596296e-09,0.018438394515125526
16948.92,6.179031416187133e-09,0.018046896987459492
16932.37,5.673844598697507e-09,0.017663357050360307
