Wavelength [nm]	Abs_Stable	Abs_PSS	EpsilonAvg_Stable	EpsilonPlusError_Stable	EpsilonMinusError_Stable	Abs_Metastable_before_rescaling	Abs_Metastable_rescaled	EpsilonAvg_Metastable	EpsilonPlusError_Metastable	EpsilonMinusError_Metastable	EpsilonAvg_Stable * total_conc_avg	EpsilonAvg_Metastable * total_conc_avg
347.791	0.1501	0.101	3099.463684854776	3125.654621684671	3073.2727480248814	0.042461	0.06960819672131148	1446.8865452356458	1454.6771942331002	1439.0958962381922	0.14911195256902096	0.06960819672131148
348.367	0.15499150779896034	0.10409462738301573	3203.2083466799236	3228.0025010999534	3178.4141922598938	0.04364793934142119	0.0715539989203626	1487.3322851643609	1495.3407111286856	1479.3238592000368	0.15410299962304874	0.0715539989203626
348.944	0.1606	0.1078	3306.9295753531997	3330.454492980632	3283.4046577257673	0.04516600000000001	0.07404262295081969	1539.0612020939966	1547.3481584214271	1530.774245766567	0.15909291933267578	0.07404262295081969
349.521	0.1657	0.111	3417.66342400324	3445.355024962253	3389.9718230442268	0.046377	0.07602786885245902	1580.326824813206	1588.8359727031507	1571.8176769232623	0.16442020884678527	0.07602786885245902
350.097	0.17089098786828394	0.11419445407279011	3529.814832654734	3558.7655065027598	3500.864158806708	0.04754696880415937	0.07794585049862192	1620.1942825057622	1628.9180936464825	1611.470471365043	0.1698156956883012	0.07794585049862192
350.674	0.1763	0.1178	3633.190574694052	3665.713056716627	3600.668092671477	0.04904299999999999	0.08039836065573769	1671.172530981177	1680.1708305686138	1662.1742313937411	0.1747889943977121	0.08039836065573769
351.251	0.182	0.1213	3747.804497062265	3779.7345180419943	3715.8744760825357	0.050320000000000004	0.08249180327868853	1714.6871471764136	1723.9197478582607	1705.4545464945677	0.18030295019575177	0.08249180327868853
351.828	0.1879	0.1251	3872.0099267469973	3898.874946865867	3845.1449066281275	0.051818999999999976	0.08494918032786881	1765.7665596091917	1775.2741934472806	1756.258925771104	0.18627834336795226	0.08494918032786881
352.404	0.19349029462738326	0.12889341421143863	3996.103528782705	4022.7504529347334	3969.4566046306763	0.05343219930675916	0.08759376935534288	1820.7373886460334	1830.5410086729048	1810.933768619163	0.1922483566290479	0.08759376935534288
352.981	0.1995	0.1326	4115.544021115983	4145.729783403578	4085.3582588283884	0.05479499999999998	0.08982786885245898	1867.1757199827414	1877.2293836226818	1857.122056342802	0.19799451365442206	0.08982786885245898
353.558	0.2055	0.136	4249.225009853005	4276.358278785971	4222.091740920038	0.055855000000000016	0.09156557377049183	1903.2959182340742	1913.544068295373	1893.0477681727762	0.20442576605119553	0.09156557377049183
354.134	0.21188890814558087	0.13999306759098804	4374.969963717734	4405.261087819951	4344.678839615516	0.05735639341421149	0.09402687444952704	1954.4568878327173	1964.9805101885268	1943.933265476909	0.210475224119729	0.09402687444952704
354.711	0.2187	0.1441	4509.721216012267	4535.549337387922	4483.893094636613	0.058807	0.09640491803278689	2003.8872627981589	2014.6770391951654	1993.0974864011532	0.2169579657756294	0.09640491803278689
355.288	0.2245	0.1479	4646.406867050004	4670.195500627694	4622.6182334723135	0.060344999999999996	0.09892622950819671	2056.295625921317	2067.367591107049	2045.2236607355856	0.2235337693296432	0.09892622950819673
355.865	0.2315	0.1523	4783.8437164722545	4808.173243758486	4759.514189186023	0.06201499999999999	0.1016639344262295	2113.2019759965274	2124.5803490347776	2101.8236029582786	0.23014571225138986	0.10166393442622948
356.441	0.23738977469670677	0.15599358752166356	4930.096786496947	4952.706702067286	4907.486870926608	0.06341157538994792	0.10395340227860315	2160.7912023718577	2172.4258159287383	2149.1565888149785	0.237181794315251	0.10395340227860315
357.018	0.2435	0.1602	5040.935708059003	5070.088023602245	5011.783392515762	0.065235	0.10694262295081967	2222.925597099629	2234.8947685121943	2210.956425687065	0.24251413877714043	0.10694262295081967
357.595	0.2507	0.1644	5180.250863589419	5208.4241851539755	5152.077542024863	0.06662699999999999	0.10922459016393442	2270.3589140485474	2282.5834864974627	2258.134341599633	0.24921644503906085	0.10922459016393443
358.171	0.2569890814558055	0.16819341421143824	5319.017676303456	5344.513978418247	5293.5213741886655	0.06796767244367409	0.11142241384208867	2316.0432107047786	2328.5137667251884	2303.5726546843703	0.25589237110223045	0.11142241384208867
358.748	0.2636	0.1725	5456.885387219492	5481.11857914353	5432.6521952954545	0.06969599999999998	0.11425573770491801	2374.93711068377	2387.7247763658447	2362.149445001696	0.2625250423193074	0.11425573770491801
359.325	0.2727	0.1784	5649.245067113765	5674.699603680922	5623.790530546607	0.072047	0.11810983606557378	2455.048984352525	2468.2680062389527	2441.829962466099	0.2717792651078318	0.11810983606557378
359.901	0.27968786828422904	0.18279237435008683	5796.79270139546	5824.474464659319	5769.110938131602	0.0737141057192375	0.12084279626104509	2511.856709904211	2525.3816086070165	2498.331811201407	0.27887762730261717	0.12084279626104509
360.478	0.2874	0.1878	5928.098123190854	5957.9432918878665	5898.252954493841	0.07571399999999999	0.12412131147540982	2580.004424906895	2593.896259724569	2566.112590089222	0.28519459366117844	0.12412131147540983
361.055	0.2946	0.1926	6073.397269720941	6102.5597014510095	6044.234837990873	0.077706	0.12738688524590164	2647.8831370924163	2662.1404596000393	2633.6258145847946	0.29218478346452464	0.12738688524590164
361.632	0.3028	0.1976	6248.353685826792	6278.078256723196	6218.629114930387	0.079508	0.13034098360655738	2709.2874741196797	2723.875423543612	2694.6995246957486	0.30060175345436463	0.13034098360655738
362.208	0.31148492201039896	0.20289081455805913	6417.565999148263	6449.550751872994	6385.581246423531	0.08141169497400354	0.13346179503935007	2774.157134375407	2789.094369481276	2759.2198992695403	0.30874238067364035	0.13346179503935007
362.785	0.3197	0.2082	6582.422549726733	6612.6773531298495	6552.167746323617	0.083517	0.13691311475409834	2845.896789958913	2861.220301706644	2830.5732782111836	0.31667345670807406	0.13691311475409834
363.362	0.3267	0.2128	6732.5831419468595	6760.288381852642	6704.8779020410775	0.08538699999999999	0.13997868852459014	2909.6182717796582	2925.284886931106	2893.9516566282114	0.3238975255733664	0.13997868852459014
363.938	0.3344864818024259	0.21769150779895985	6894.891581803385	6924.014044756581	6865.7691188501885	0.08724177989601375	0.14301931130494058	2972.821118531169	2988.8280445358087	2956.8141925265304	0.3317060146689797	0.14301931130494058
364.515	0.3427	0.2232	7070.662680909058	7098.717208495901	7042.608153322214	0.08954700000000002	0.14679836065573773	3051.3730120867713	3067.802894703173	3034.943129470371	0.3401621782049231	0.14679836065573773
365.092	0.3509	0.2282	7232.182165223243	7262.666198455314	7201.698131991172	0.09134899999999999	0.14975245901639342	3112.7773491140338	3129.537858646745	3096.016839581324	0.3479327114754744	0.14975245901639342
365.669	0.3588	0.233	7403.876152179309	7434.378152180251	7373.374152178368	0.09306800000000001	0.15257049180327872	3171.3534064669016	3188.4293142621746	3154.2774986716304	0.3561927294148614	0.15257049180327872
366.245	0.3671854419410749	0.23849046793760853	7601.826066048237	7631.150412689378	7572.501719407097	0.09528814558058932	0.15621007472227758	3247.00632959681	3264.4895847211997	3229.523074472422	0.36571589250662334	0.15621007472227758
366.822	0.3762	0.2442	7785.771359768092	7817.017382765607	7754.525336770577	0.09748200000000001	0.1598065573770492	3321.763364090842	3339.649142701093	3303.877585480593	0.3745653079866227	0.1598065573770492
367.399	0.3855	0.2496	7958.62139885972	7991.433063575381	7925.809734144059	0.09925499999999998	0.16271311475409833	3382.179507015002	3400.390591686638	3363.968422343368	0.38288094238380127	0.16271311475409833
367.975	0.3949835355285966	0.2556894280762567	8157.495576644312	8190.644339902245	8124.346813386379	0.10164584922010403	0.16663253970508857	3463.649269108586	3482.2990214300576	3444.999516787116	0.39244857084479046	0.16663253970508857
368.552	0.4032	0.2614	8350.433294775952	8382.09181148324	8318.774778068664	0.10415200000000002	0.17074098360655743	3549.0480078044093	3568.15758304717	3529.93843256165	0.4017306024476767	0.17074098360655743
369.129	0.4108	0.2665	8516.778417513084	8549.027346976609	8484.529488049558	0.10628800000000002	0.17424262295081971	3621.8336148467147	3641.3350985762886	3602.332131117143	0.4097332921300465	0.17424262295081971
369.706	0.4202	0.2722	8690.811519142311	8724.950066980933	8656.67297130369	0.10832199999999997	0.17757704918032782	3691.143504698796	3711.0181821840706	3671.2688272135233	0.4181058424271773	0.17757704918032782
370.282	0.42848561525129936	0.27709150779895986	8849.232860683709	8884.619473373403	8813.846247994015	0.1099821178509531	0.1802985538540215	3747.71311403559	3767.892386218851	3727.533841852331	0.42572732729285606	0.1802985538540215
370.859	0.4367	0.2826	9013.247340464119	9050.061467110574	8976.433213817663	0.11228700000000003	0.1840770491803279	3826.253491554014	3846.855658341823	3805.651324766207	0.4336178921828896	0.1840770491803279
371.436	0.4468	0.2889	9211.916543119693	9246.331226282153	9177.501859957232	0.114648	0.18794754098360655	3906.706121810045	3927.7414795797663	3885.670764040325	0.443175659505042	0.18794754098360655
372.012	0.45418717504332784	0.293591854419411	9373.072565204811	9411.850621403051	9334.294509006571	0.11645885615251314	0.19091615762707073	3968.4122380679864	3989.7798476610074	3947.044628474968	0.45092870698831794	0.19091615762707073
372.589	0.4629	0.2993	9574.333179862093	9614.201210969919	9534.465148754267	0.11876900000000001	0.1947032786885246	4047.131911426778	4068.9233810289697	4025.3404418245887	0.4606111444285213	0.1947032786885246
373.166	0.4717	0.3046	9756.289260051451	9797.501026848044	9715.07749325486	0.12063699999999997	0.19776557377049175	4110.785241930066	4132.919447980464	4088.651035879672	0.46936486092838464	0.19776557377049175
373.743	0.4811	0.3104	9949.262820223126	9994.432834863283	9904.09280558297	0.12277099999999999	0.2012639344262295	4183.502697654918	4206.028445236615	4160.976950073222	0.4786486168542884	0.20126393442622953
374.319	0.49	0.3162	10070.916578389119	10113.440114092358	10028.393042685879	0.1251	0.20508196721311475	4262.864906831664	4285.817974107083	4239.911839556247	0.484501251781463	0.20508196721311475
374.896	0.4995	0.3226	10306.058579030367	10356.467170087555	10255.649987973178	0.127795	0.2095	4354.698807102737	4378.146346930572	4331.251267274905	0.49581368722567615	0.20949999999999996
375.473	0.5061	0.3266	10421.397455598024	10464.874777691097	10377.920133504951	0.129221	0.2118377049180328	4403.290696448397	4426.999875556286	4379.581517340511	0.5013625198111841	0.2118377049180328
376.049	0.5132875216637778	0.33199064124783334	10619.45593052379	10664.535645548824	10574.376215498758	0.13180850779896	0.21607952098190164	4491.461729160946	4515.645658393416	4467.277799928477	0.5108909056617211	0.21607952098190164
376.626	0.5246	0.34	10835.345019557433	10881.507653176268	10789.182385938599	0.13540600000000003	0.22197704918032793	4614.048645679044	4638.892634707784	4589.204656650307	0.5212771036873521	0.22197704918032793
377.203	0.5336	0.3445	11038.842997429105	11089.726305717131	10987.959689141078	0.136396	0.2236	4647.783547819437	4672.809179826615	4622.757915812262	0.5310671783291572	0.2236
377.779	0.5404880415944543	0.34909202772963627	11197.939069027489	11244.06859852766	11151.809539527318	0.13830169150779908	0.2267240844390149	4712.721241279421	4738.096525288075	4687.345957270768	0.5387211237513979	0.2267240844390149
378.356	0.5495	0.3555	11390.913287566305	11436.066428957545	11345.760146175066	0.141195	0.23146721311475407	4811.312634053531	4837.218775811746	4785.4064922953185	0.5480049113506554	0.23146721311475407
378.933	0.558	0.3615	11569.534451654115	11625.728935811001	11513.33996749723	0.14387999999999995	0.23586885245901631	4902.805777737327	4929.204557270398	4876.406998204258	0.5565981885287143	0.23586885245901631
379.51	0.5687	0.3678	11753.316308695905	11804.515100118322	11702.117517273487	0.14600700000000003	0.23935573770491808	4975.284703851086	5002.073740571166	4948.495667131008	0.5654397412412592	0.23935573770491808
380.086	0.5765863084922014	0.37209254766031213	11932.317745149805	11983.75379265147	11880.88169764814	0.1472238873483536	0.24135063499730097	5016.750941843603	5043.763250323662	4989.738633363547	0.5740513129246846	0.24135063499730097
380.663	0.585	0.3778	12111.277078799403	12166.678830789822	12055.875326808984	0.14965000000000003	0.24532786885245908	5099.422328595992	5126.879774781175	5071.964882410813	0.5826608590862788	0.24532786885245908
381.24	0.593	0.3832	12246.611855499901	12300.31753556887	12192.906175430931	0.15192999999999998	0.24906557377049177	5177.114830495081	5204.990605963941	5149.239055026224	0.589171673490368	0.2490655737704918
381.816	0.600087694974003	0.388690467937608	12402.10693432765	12457.889950241934	12346.323918413367	0.15465626689774678	0.253534863766798	5270.014170903248	5298.390155704759	5241.63818610174	0.5966523789208515	0.253534863766798
382.393	0.6087	0.3936	12578.314442595261	12626.249271997547	12530.379613192976	0.15620699999999998	0.25607704918032786	5322.856422873331	5351.516932704596	5294.195913042068	0.6051295376446313	0.25607704918032786
382.97	0.6172	0.3993	12754.11659353034	12804.961199560596	12703.271987500084	0.15859199999999998	0.25998688524590163	5404.126868938827	5433.224973218149	5375.028764659508	0.6135871950515744	0.25998688524590163
383.547	0.6252	0.405	12909.182172125036	12969.831756954576	12848.532587295496	0.16117200000000004	0.26421639344262304	5492.0420684562205	5521.613545346018	5462.470591566425	0.6210472376755563	0.26421639344262304
384.123	0.6326870017331019	0.41049046793760796	13055.545282963916	13115.191361117793	12995.899204810039	0.1637425372616982	0.2684303889536036	5579.634818932609	5609.677932230894	5549.591705634327	0.6280886136877691	0.2684303889536036
384.7	0.6403	0.4152	13218.437931816701	13276.582500906652	13160.29336272675	0.16548300000000002	0.2712836065573771	5638.94223323121	5669.304682727118	5608.579783735305	0.6359252084664935	0.2712836065573771
385.277	0.6488	0.4198	13402.038069824133	13459.34247940249	13344.733660245776	0.16676799999999997	0.27339016393442617	5682.729454696265	5713.327673108631	5652.131236283903	0.6447580188665653	0.27339016393442617
385.853	0.6566863084922013	0.42449185441941095	13571.332003199146	13628.511192058058	13514.152814340234	0.16838419410745242	0.27603966247123346	5737.802333539488	5768.6970876199475	5706.907579459032	0.6529025727411562	0.27603966247123346
386.43	0.6639	0.43	13744.045228067576	13803.658671742283	13684.43178439287	0.17107899999999998	0.2804573770491803	5829.629619471256	5861.018810489732	5798.240428452783	0.6612116251493088	0.2804573770491803
387.007	0.6719	0.436	13924.9171873851	13982.956658142955	13866.877716627243	0.17395899999999997	0.2851786885245901	5927.767516606948	5959.6851235627	5895.8499096512005	0.6699131857291624	0.2851786885245901
387.584	0.6787	0.441	14054.925558155855	14111.042448915718	13998.808667395993	0.176307	0.289027868852459	6007.777163299522	6040.1255760263575	5975.428750572689	0.6761677523210123	0.289027868852459
388.16	0.6857	0.4461	14209.740507713423	14266.910026466752	14152.570988960093	0.17867699999999997	0.2929131147540983	6088.536474484102	6121.319729492654	6055.753219475552	0.6836157374444402	0.2929131147540983
388.737	0.6951	0.452	14405.869075270235	14466.619513113761	14345.118637426709	0.180911	0.29657540983606556	6164.66149608172	6197.854640397173	6131.46835176627	0.6930512774721762	0.29657540983606556
389.314	0.7022	0.4563	14543.063938455101	14609.053589905161	14477.074287005042	0.18244199999999994	0.29908524590163926	6216.831329593782	6250.30537835367	6183.357280833899	0.6996515786894152	0.29908524590163926
389.89	0.7104856152512994	0.4618902946273827	14728.288664284657	14795.550995447002	14661.026333122312	0.18480090467937593	0.30295230275307533	6297.212560419306	6331.119415716379	6263.305705122236	0.7085625463085763	0.30295230275307533
390.467	0.7169	0.4665	14861.899629772393	14929.654618400644	14794.144641144143	0.18690900000000005	0.30640819672131153	6369.0472971302925	6403.340941026226	6334.753653234363	0.7149904299601448	0.30640819672131153
391.044	0.7261	0.472	15087.57226339994	15154.787924703303	15020.356602096575	0.18882099999999996	0.30954262295081963	6434.199956617598	6468.844409983	6399.5555032522	0.725847304072278	0.30954262295081963
391.62	0.7328882149046797	0.47689150779896033	15214.688591993661	15278.964381066286	15150.412802921037	0.19106510398613524	0.313221481944484	6510.66927819855	6545.725474727556	6475.613081669548	0.7319627375431184	0.313221481944484
392.197	0.7391	0.4817	15364.150148012895	15427.906319567866	15300.393976457925	0.19345100000000004	0.317132786885246	6591.970256526718	6627.464211902394	6556.476301151047	0.7391531765087153	0.317132786885246
392.774	0.7462	0.4873	15491.25806120225	15556.75772749867	15425.75839490583	0.196282	0.3217737704918033	6688.438446384754	6724.45182728766	6652.42506548185	0.7452682051232629	0.3217737704918033
393.351	0.7546	0.4931	15685.546230673854	15751.80401977552	15619.288441572187	0.19880599999999993	0.32591147540983595	6774.445409013393	6810.921887772441	6737.968930254349	0.7546152055261178	0.32591147540983595
393.927	0.7604897746967073	0.49699324090121333	15755.9899283293	15821.332012438099	15690.6478442205	0.20040222876949748	0.3285282438844221	6828.837955814082	6865.607307045817	6792.06860458235	0.7580041780618865	0.3285282438844221
394.504	0.7677	0.5018	15949.514200471604	16013.263537674835	15885.764863268372	0.202397	0.3317983606557377	6896.811099504463	6933.946446885301	6859.675752123628	0.7673144281640714	0.3317983606557377
395.081	0.7745	0.5066	16019.7281957864	16087.482292919738	15951.974098653061	0.20454500000000003	0.3353196721311476	6970.005614451502	7007.535072052225	6932.476156850782	0.7706923499607424	0.3353196721311476
395.657	0.7829852686308487	0.5139871750433271	16262.89109554488	16326.995633479579	16198.78655761018	0.20862292027729612	0.3420047873398297	7108.963434139293	7147.241099401635	7070.685768876954	0.782390662463162	0.3420047873398297
396.234	0.7891	0.5176	16387.23540517153	16453.988066455164	16320.482743887897	0.20985099999999995	0.3440180327868852	7150.811059660523	7189.314050234574	7112.308069086475	0.7883727370039533	0.3440180327868852
396.811	0.7934	0.5229	16464.057452498713	16530.059479133084	16398.055425864342	0.213474	0.34995737704918034	7274.267171230877	7313.434901714911	7235.099440746846	0.7920685652639455	0.34995737704918034
397.388	0.8024	0.5269	16655.171316775013	16726.313666353188	16584.02896719684	0.21396400000000004	0.350760655737705	7290.964244007437	7330.22187859191	7251.706609422967	0.8012628531675269	0.350760655737705
397.964	0.8110849220103991	0.5340875216637785	16854.67536318692	16930.68787040057	16778.662855973274	0.21776440207972286	0.3569908230815129	7420.465448304004	7460.420372133957	7380.510524474054	0.8108607839486691	0.3569908230815129
398.541	0.8148	0.5373	16942.72719976065	17007.313104926674	16878.14129459463	0.219528	0.3598819672131148	7480.561209168198	7520.839713987048	7440.282704349353	0.8150968656111043	0.3598819672131148
399.118	0.823	0.5439	17092.33393856595	17159.842894903813	17024.824982228085	0.22293000000000007	0.36545901639344275	7596.4866001597375	7637.389296304494	7555.583904014985	0.8222942891685243	0.36545901639344275
399.694	0.8294887348353556	0.5476934142114386	17177.225796362556	17249.94749601082	17104.504096714292	0.22419280762564991	0.3675291928289343	7639.517601850082	7680.651995104251	7598.383208595918	0.8263783475606641	0.3675291928289343
400.271	0.8347	0.5523	17287.3170931053	17364.092100639347	17210.54208557125	0.226767	0.37174918032786886	7727.234902697809	7768.841602992332	7685.628202403291	0.8316747245753008	0.37174918032786886
400.848	0.8422	0.5577	17490.181166877843	17570.038757493177	17410.323576262508	0.229242	0.3758065573770492	7811.572158048796	7853.632965789416	7769.511350308181	0.8414343027546293	0.3758065573770492
401.425	0.8461	0.5616	17537.3230926922	17613.59529894107	17461.050886443332	0.23162099999999997	0.3797065573770491	7892.6381501619235	7935.135451484063	7850.140848839788	0.8437022514453629	0.3797065573770491
402.001	0.8503925476603118	0.5656928942807623	17631.829753570626	17703.87525662649	17559.784250514764	0.2340398006932407	0.3836718044151487	7975.06037711505	8018.001474560593	7932.11927966951	0.8482488679465402	0.3836718044151487
402.578	0.8558	0.5702	17773.740621829023	17846.716289022123	17700.764954635924	0.23643800000000004	0.3876032786885247	8056.780598253119	8100.161711925904	8013.399484580338	0.8550760512299495	0.3876032786885247
403.155	0.8596	0.5727	17812.96693522781	17890.275621693363	17735.658248762258	0.23745599999999994	0.3892721311475409	8091.469618837885	8135.037512866275	8047.901724809497	0.8569631880954526	0.3892721311475409
403.731	0.8678856152512994	0.5779908145580586	17989.64495793536	18063.547432934698	17915.742482936024	0.23951542461005182	0.3926482370656587	8161.645869025379	8205.59162165987	8117.700116390892	0.8654629827762833	0.3926482370656587
404.308	0.8741	0.5831	18154.63784317298	18232.430197900052	18076.845488445906	0.24220099999999994	0.3970508196721311	8253.158619500684	8297.597115481289	8208.720123520085	0.8734006177284187	0.3970508196721311
404.885	0.878	0.5868	18233.4954168319	18314.932008598596	18152.0588250652	0.24438	0.40062295081967214	8327.409479868282	8372.247773879208	8282.571185857361	0.8771943730289224	0.40062295081967214
405.462	0.8801	0.5896	18228.41608688401	18311.273679039332	18145.55849472869	0.246361	0.4038704918032787	8394.913359807799	8440.115123253358	8349.711596362245	0.8769500117834681	0.4038704918032787
406.038	0.8826	0.5927	18267.65502962492	18349.16026399908	18186.149795250756	0.24848599999999998	0.4073540983606557	8467.3241346041	8512.915788281154	8421.732480927049	0.878837756233397	0.4073540983606557
406.615	0.8881	0.5972	18395.132514245764	18473.975562004023	18316.289466487506	0.2508409999999999	0.41121475409836056	8547.572310907763	8593.596054700194	8501.548567115335	0.8849705645425521	0.41121475409836056
407.192	0.892	0.601	18501.54262945158	18581.6745757944	18421.410683108756	0.25311999999999996	0.4149508196721311	8625.230737148127	8671.67262674648	8578.788847549778	0.890089843767847	0.41495081967213115
407.768	0.8947951473136914	0.6040946273830153	18595.308768985466	18675.09913919913	18515.5183987718	0.2551245199306757	0.41823691791914047	8693.536074218648	8740.345748635735	8646.726399801564	0.8946008345625052	0.41823691791914047
408.345	0.8995	0.6082	18691.234414820847	18765.470021505414	18616.99880813628	0.257395	0.42195901639344263	8770.904178208923	8818.130435214169	8723.67792120368	0.8992157169442061	0.42195901639344263
408.922	0.9036	0.6118	18771.60429935645	18843.1739199605	18700.034678752403	0.259396	0.4252393442622951	8839.089571322993	8886.682967317991	8791.496175327997	0.9030822279375144	0.42523934426229515
409.498	0.9053968804159445	0.6150942807625648	18812.91422155413	18891.274124946205	18734.554318162052	0.26198949740034644	0.4294909793448302	8927.464703648298	8975.533948726503	8879.395458570101	0.9050696050406788	0.42949097934483016
410.075	0.9087	0.619	18885.624101894246	18963.44556813527	18807.80263565322	0.264607	0.43378196721311474	9016.657828952886	9065.207327534394	8968.108330371382	0.9085676012525888	0.43378196721311474
410.652	0.9127	0.6217	18923.581561765004	18997.411008469397	18849.75211506061	0.265747	0.43565081967213115	9055.504079902432	9104.262743125779	9006.74541667909	0.910393694903418	0.43565081967213115
411.229	0.9168	0.6258	19017.91837381264	19100.09477102126	18935.741976604022	0.26824800000000004	0.4397508196721312	9140.72730238034	9189.944843471438	9091.509761289244	0.9149321401551872	0.43975081967213125
411.805	0.9190960138648181	0.6288946273830157	19051.705621367222	19130.469366943504	18972.94187579094	0.27044718197573664	0.44335603602579776	9215.665876865585	9265.286918930624	9166.04483480055	0.9165576092579273	0.4433560360257978
412.382	0.9195	0.6311	19031.801812367787	19114.667866130585	18948.93575860499	0.272495	0.44671311475409836	9285.446624996757	9335.443396117582	9235.449853875936	0.9156000578473497	0.4467131147540984
412.959	0.9231	0.6335	19113.879750981185	19190.382056338563	19037.377445623806	0.27349099999999993	0.4483459016393442	9319.385981089516	9369.565496055315	9269.206466123722	0.9195487415339139	0.4483459016393442
413.535	0.9290896013864821	0.6369939341421146	19187.675415551388	19267.734000228636	19107.61683087414	0.27464898960138656	0.4502442452481747	9358.845239556558	9409.237219855888	9308.45325925723	0.9230989736882573	0.45024424524817475
414.112	0.9295	0.6391	19149.277525181784	19237.594633284054	19060.960417079514	0.276595	0.4534344262295082	9425.156825780208	9475.905855700626	9374.407795859795	0.9212516913872837	0.4534344262295082
414.689	0.9329	0.6429	19258.461124141868	19342.012158900565	19174.91008938317	0.279069	0.45749016393442626	9509.460005472467	9560.662959361227	9458.257051583714	0.9265044000120063	0.4574901639344262
415.266	0.9338	0.6452	19289.65713634061	19373.55409536694	19205.76017731428	0.281018	0.46068524590163934	9575.873464332697	9627.434016367899	9524.312912297502	0.9280052074949433	0.4606852459016393
415.842	0.9389909878682838	0.6488935875216636	19436.34910425229	19525.650871238013	19347.04733726657	0.2826871022530329	0.46342147910333265	9632.749223088635	9684.616018259754	9580.88242791752	0.935062404476597	0.46342147910333265
416.419	0.9362	0.6505	19381.93072380811	19467.04969610882	19296.811751507397	0.28538199999999997	0.46783934426229506	9724.579639020254	9776.940887982633	9672.218390057882	0.9324443931724717	0.467839344262295
416.996	0.94	0.6539	19559.18926680718	19645.35947720653	19473.019056407833	0.28730000000000006	0.47098360655737714	9789.936752459931	9842.649911758313	9737.223593161552	0.9409721160766908	0.4709836065573772
417.572	0.9379036395147312	0.6540996533795495	19412.55967392305	19499.7241650238	19325.3951828223	0.28831723396880427	0.472651203227548	9824.599670027097	9877.499469131402	9771.699870922797	0.9339179198923023	0.472651203227548
418.149	0.9439	0.6587	19607.261976023005	19692.107579385447	19522.416372660562	0.290579	0.4763590163934426	9901.67083742796	9954.985620288264	9848.356054567665	0.9432848437822875	0.4763590163934425
418.726	0.9415	0.6584	19526.679281344022	19614.06445687051	19439.294105817535	0.29121499999999995	0.4774016393442622	9923.34295637876	9976.774431091877	9869.911481665647	0.9394080947158052	0.4774016393442622
419.303	0.9455	0.662	19625.619955046892	19712.197979759192	19539.04193033459	0.29325500000000004	0.48074590163934433	9992.857300183212	10046.663069518567	9939.051530847863	0.9441680269313106	0.48074590163934433
419.879	0.9464	0.6637	19673.703760660406	19753.450250897757	19593.957270423056	0.2946039999999999	0.48295737704918024	10038.825363806836	10092.878644635033	9984.772082978645	0.9464812884729816	0.48295737704918024
420.456	0.9503	0.6666	19761.84881610502	19842.870724564957	19680.82690764508	0.29598299999999994	0.48521803278688513	10085.815697192294	10140.121993846013	10031.509400538582	0.9507218547976897	0.48521803278688513
421.033	0.9502	0.6681	19775.25340983413	19855.66552494676	19694.841294721504	0.297522	0.4877409836065574	10138.258135974183	10192.846804894383	10083.66946705399	0.9513667357666487	0.4877409836065574
421.609	0.9522963604852686	0.6707953206239166	19777.46969632401	19857.15562678851	19697.78376585951	0.2993997400346618	0.490819245958462	10202.243364574604	10257.176557022713	10147.310172126501	0.9514733589891026	0.490819245958462
422.186	0.9507	0.6713	19687.66005671764	19774.34586519221	19600.97424824307	0.300527	0.4926672131147541	10240.655490450834	10295.79551002781	10185.515470873865	0.9471527112632837	0.49266721311475403
422.763	0.9522	0.6733	19796.77263955217	19879.92046054477	19713.624818559572	0.301942	0.4949868852459016	10288.872547550489	10344.272188152203	10233.47290694878	0.9524020033765638	0.4949868852459016
423.339	0.9486062391681108	0.6735994800693241	19698.81822686461	19777.563167166412	19620.073286562805	0.3036430467937609	0.49777548654714904	10346.836837574485	10402.548582424768	10291.125092724209	0.9476895191458352	0.497775486547149
423.916	0.9477	0.674	19648.010070777087	19730.52990777848	19565.490233775694	0.30439700000000003	0.49901147540983615	10372.528289726924	10428.378368219614	10316.678211234239	0.9452451919554048	0.49901147540983615
424.493	0.9493	0.6763	19687.264752523035	19771.005421880454	19603.524083165616	0.306073	0.5017590163934426	10429.639093754498	10485.796680966241	10373.48150654276	0.9471336935923866	0.5017590163934426
425.07	0.9481	0.677	19690.443373212296	19769.354560390235	19611.532186034357	0.307241	0.5036737704918033	10469.43946314842	10525.811352379169	10413.067573917675	0.9472866137055559	0.5036737704918033
425.646	0.9433083188908143	0.675003466204506	19554.42127898326	19629.579749985023	19479.262807981497	0.3071132218370884	0.5034642980935875	10465.085338076195	10521.433782856348	10408.736893296045	0.940742733174828	0.5034642980935875
426.223	0.9422	0.676	19519.1789172096	19595.832066981413	19442.525767437786	0.30854200000000004	0.5058065573770493	10513.77189515312	10570.382488944426	10457.161301361823	0.9390472600505929	0.5058065573770493
426.8	0.9453	0.6788	19647.660345036817	19731.046370227716	19564.274319845917	0.31013299999999994	0.5084147540983606	10567.986268188843	10624.888775089941	10511.08376128775	0.9452283670162226	0.5084147540983606
427.376	0.9456993067590987	0.6787001733102253	19644.19032084363	19722.617261176354	19565.763380510907	0.30987744367417674	0.5079958093019291	10559.278018044393	10616.133636044298	10502.422400044496	0.945061427785595	0.5079958093019291
